"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold1","fold2","fold3","fold4","fold5","fold6"
"45","LOC111099105",60,88,69,58,101,233,0,0.382992252256106,0.139761942375159,-0.0339015516756813,0.520775954619159,1.3566938913436
"46","LOC111099106",10.75,41.5,93.5,101,NA,NA,0,1.35078767266298,2.16305568172097,2.24021476226759,NA,NA
"47","LOC111099108",67,131,NA,NA,NA,NA,0,0.670504703810186,NA,NA,NA,NA
"48","LOC111099109",47,81,118,147,NA,NA,0,0.54430155296238,0.920537022755606,1.14028498506868,NA,NA
"49","LOC111099110",88,384,330,NA,NA,NA,0,1.47330573810952,1.32175583998232,NA,NA,NA
"50","LOC111099111",18,3,17,NA,NA,NA,0,-1.79175946922805,-0.0571584138399486,NA,NA,NA
"51","LOC111099112",45,1581,354,289,262,247,0,3.55915034743915,2.06263442336345,1.85976419834211,1.76168201399078,1.70272584685766
"52","LOC111099114",3,452,NA,NA,NA,NA,0,5.01506989116412,NA,NA,NA,NA
"53","LOC111099115",83,173,113,64,67,79,0,0.734450986701181,0.308547210915743,-0.259957524436926,-0.214147988405632,-0.0493927553295765
"54","LOC111099118",1,7,4,2,0,NA,0,1.94591014905531,1.38629436111989,0.693147180559945,NA,NA
"55","LOC111099119",14,5,8,NA,NA,NA,0,-1.02961941718116,-0.559615787935423,NA,NA,NA
"56","LOC111099120",100,44,59,NA,NA,NA,0,-0.82098055206983,-0.527632742082372,NA,NA,NA
"57","LOC111099122",323,261,231,177.666666666667,261,215,0,-0.213131915899963,-0.335234612700863,-0.597743187724922,-0.213131915899963,-0.407014295094994
"58","LOC111099123",13,345,227,448,549,209,0,3.27859505956982,2.86000066001987,3.53984387495345,3.74314908404799,2.77738489450327
"59","LOC111099125",11,20,13,31,40,38,0,0.59783700075562,0.167054084663166,1.03609193168678,1.29098418131557,1.23969088692802
"60","LOC111099127",8.66666666666667,16.6666666666667,39.5,NA,NA,NA,0,0.653926467406664,1.5168164225537,NA,NA,NA
"61","LOC111099131",13,13,13,13,13,13,0,0,0,0,0,0
"62","LOC111099132",42,34,13,NA,NA,NA,0,-0.211309093667207,-1.17272026082183,NA,NA,NA
"63","LOC111099135",64,15,35,44.5,23,NA,0,-1.45083288225746,-0.603535021870258,-0.363393894187477,-1.02338886743052,NA
"64","LOC111099136",68,114,52,113,NA,NA,0,0.516690743218389,-0.268263986594679,0.507880113536234,NA,NA
"65","LOC111099138",126,103,66,168,NA,NA,0,-0.201552918721842,-0.646627164925052,0.287682072451781,NA,NA
"66","LOC111099140",19,29,27,146,84,70,0,0.422856850820034,0.351397886837889,2.0391676425419,1.48637781967687,1.30405626288292
"67","LOC111099143",4534,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"68","LOC111099145",4,39,46,23,32,31,0,2.27726728500976,2.4423470353692,1.74919985480926,2.07944154167984,2.04769284336526
"69","LOC111099147",28,27.5,48,74,104,110,0,-0.0180185055026784,0.538996500732687,0.971860583028966,1.31218638896617,1.36827585561721
"70","LOC111099151",25,12,5,10,5,3,0,-0.7339691750802,-1.6094379124341,-0.916290731874155,-1.6094379124341,-2.12026353620009
"71","LOC111099152",22.5,30.5,22.5,19.5,25.5,18,0,0.304211374402992,0,-0.143100843640673,0.125163142954006,-0.22314355131421
"72","LOC111099153",4,27,11,5,9,3,0,1.90954250488444,1.01160091167848,0.22314355131421,0.810930216216329,-0.287682072451781
"73","LOC111099155",1,3,4,10,2,1,0,1.09861228866811,1.38629436111989,2.30258509299405,0.693147180559945,0
"74","LOC111099156",18,32,43,59,25,44,0,0.575364144903562,0.870828357797398,1.18716568600955,0.328504066972036,0.893817876022097
"75","LOC111099157",51.6666666666667,61,79.3333333333333,57.5555555555556,43.5,55.7777777777778,0,0.166061035922174,0.428845556752228,0.107937836672127,-0.172051890156499,0.0765627141043729
"76","LOC111099158",18,3,45,NA,NA,NA,0,-1.79175946922805,0.916290731874155,NA,NA,NA
"77","LOC111099161",49,49,52,49,49,49,0,0,0.0594234204708008,0,0,0
"78","LOC111099162",131,245,206,214,132,NA,0,0.626060887343575,0.45267884558843,0.4907786918207,0.00760459938521921,NA
"79","LOC111099168",248,351,494,390,499,322,0,0.347357477300884,0.68910677102294,0.45271799295871,0.699177349586537,0.261122799379426
"80","LOC111099169",10,17,35,32,24,37,0,0.53062825106217,1.25276296849537,1.16315080980568,0.8754687373539,1.30833281965018
"81","LOC111099171",11.2,37,NA,NA,NA,NA,0,1.19500413434318,NA,NA,NA,NA
"82","LOC111099172",12,41,31,25,41,33,0,1.22866541691631,0.949080554697146,0.733969175080201,1.22866541691631,1.01160091167848
"83","LOC111099174",25,30,38,54,44,34,0,0.182321556793955,0.418710334858185,0.770108221696074,0.56531380905006,0.307484699747961
"84","LOC111099175",94,37,63,66,54,66,0,-0.932376869625779,-0.400160055878471,-0.353640040243578,-0.554310735705729,-0.353640040243578
"85","LOC111099176",4,2,1,4,1,2,0,-0.693147180559945,-1.38629436111989,0,-1.38629436111989,-0.693147180559945
"86","LOC111099180",39,78,83,46,59,70,0,0.693147180559945,0.755278961666952,0.165079750359449,0.413975797776073,0.584933595919713
"87","LOC111099182",500,482,337,503,368,697,0,-0.0366639843715915,-0.39452516806983,0.00598207167754747,-0.306525160253261,0.332177312338332
"88","LOC111099183",58,85,84,82,329,NA,0,0.382208245943897,0.370373788296894,0.346276236717834,1.73561474021895,NA
"89","LOC111099184",22,32,68,NA,NA,NA,0,0.374693449441411,1.12846525181779,NA,NA,NA
"90","LOC111099186",8,8,11,12,23,26,0,0,0.318453731118535,0.405465108108164,1.05605267424931,1.17865499634165
"91","LOC111099187",15,11,11,NA,NA,NA,0,-0.31015492830384,-0.31015492830384,NA,NA,NA
"92","LOC111099189",44,18,25,NA,NA,NA,0,-0.893817876022096,-0.56531380905006,NA,NA,NA
"93","LOC111099192",33,40,230,20,20,8,0,0.192371892647456,1.94157174745672,-0.500775287912489,-0.500775287912489,-1.41706601978664
"94","LOC111099193",31,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"95","LOC111099194",22.7,28.95,27.95,45.05,93.8,35.65,0,0.243205279531647,0.208052275113751,0.68540805956699,1.41879993152482,0.451384222372948
"96","LOC111099196",74.6666666666667,106.166666666667,152,245.5,193.166666666667,183,0,0.351976423157178,0.710846757659346,1.19026318404764,0.950519610924766,0.896452389654491
"97","LOC111099197",24,30,30,29,29,26,0,0.22314355131421,0.22314355131421,0.189241999638528,0.189241999638528,0.0800427076735364
"98","LOC111099200",34,36,12,33,34,24,0,0.0571584138399486,-1.04145387482816,-0.0298529631496812,0,-0.348306694268216
"99","LOC111099201",64,162,NA,NA,NA,NA,0,0.928713251872712,NA,NA,NA,NA
"100","LOC111099202",84,38,17,10,30,93,0,-0.793230639116928,-1.5976034547871,-2.12823170584927,-1.02961941718116,0.101782694309942
"101","LOC111099203",120,64,54,74,79,45,0,-0.628608659422374,-0.798507696217772,-0.483426649577876,-0.418043890315025,-0.980829253011726
"102","LOC111099206",9.25,11.25,8,24.75,27,22,0,0.195744577126095,-0.145182009844498,0.984201937490366,1.07121331448,0.866418901833982
"103","LOC111099209",27,40,32,181,NA,NA,0,0.393042588109607,0.169899036795397,1.9026601652615,NA,NA
"104","LOC111099210",6,7,8,9,8,17,0,0.154150679827258,0.287682072451781,0.405465108108164,0.287682072451781,1.04145387482816
"105","LOC111099211",89,149,93,212,115,92,0,0.515309936213319,0.0439631234211162,0.867949904939873,0.25629575863111,0.0331522073169006
"106","LOC111099212",10,32,49,30,34,49,0,1.16315080980568,1.58923520511658,1.09861228866811,1.22377543162212,1.58923520511658
"107","LOC111099214",3,14,12,9,8,20,0,1.54044504094715,1.38629436111989,1.09861228866811,0.980829253011726,1.89711998488588
"108","LOC111099215",44,35,76,121,96,NA,0,-0.228841572428848,0.54654370636807,1.01160091167848,0.780158557549575,NA
"109","LOC111099216",48,56,19,38,30,19,0,0.154150679827258,-0.926762031741451,-0.233614851181505,-0.470003629245736,-0.926762031741451
"110","LOC111099217",7,16,16,12,8,18,0,0.826678573184468,0.826678573184468,0.538996500732687,0.133531392624523,0.944461608840852
"111","LOC111099218",217,433,190,227,532,845,0,0.69084037446203,-0.132873281379973,0.0450526639409431,0.896746135801185,1.35943927381671
"112","LOC111099219",46,56,39,77,117,119,0,0.196710294246054,-0.165079750359449,0.515164025364589,0.933532538308661,0.950482096622434
"113","LOC111099220",69,68,55,58,41,66,0,-0.0145987994211526,-0.226773319364788,-0.17366349405084,-0.520534437892952,-0.0444517625708338
"114","LOC111099221",42,67,88,89,63,64,0,0.467023001107598,0.739667196194838,0.750966751448772,0.405465108108164,0.421213465076303
"115","LOC111099222",28,49.6666666666667,94,88,63,65.6666666666667,0,0.573129507102145,1.2110902720948,1.145132304303,0.810930216216329,0.852386929894675
"116","LOC111099225",21,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"117","LOC111099226",28,69,95,62,15,6,0,0.901901994422056,1.22167238142534,0.794929874869888,-0.624154309072994,-1.54044504094715
"118","LOC111099227",38.6666666666667,101,85,190.666666666667,221.333333333333,164,0,0.960142614403005,0.787673354052062,1.59554880027343,1.74469195837007,1.44488852538594
"119","LOC111099300",42.5,112,202,76,83,81,0,0.968994795364723,1.55876362147083,0.58122926435596,0.669336531866227,0.644945078742068
"120","LOC111099316",0,2,14,19,26,27,NA,NA,NA,NA,NA,NA
"121","LOC111099327",272,300,568,371,630,NA,0,0.0979804083602038,0.736319352425154,0.310399996311438,0.839917753089581,NA
"122","LOC111099343",33,43,43,51,76,102,0,0.264692554227082,0.264692554227082,0.435318071257845,0.834225778819851,1.12846525181779
"123","LOC111099359",52,208,348,95,139,89,0,1.38629436111989,1.90095876119305,0.602633173019113,0.983230214549264,0.537392651150712
"124","LOC111099375",13.6666666666667,79.3333333333333,188,NA,NA,NA,0,1.75869860696717,2.62148218479375,NA,NA,NA
"125","LOC111099408",33,42,154,NA,NA,NA,0,0.241162056816888,1.54044504094715,NA,NA,NA
"126","LOC111099410",10,5,11,9,1,9,0,-0.693147180559945,0.0953101798043249,-0.105360515657826,-2.30258509299405,-0.105360515657826
"127","LOC111099416",20,13,39,NA,NA,NA,0,-0.430782916092454,0.667829372575655,NA,NA,NA
"128","LOC111099417",228,148,100,79,134,NA,0,-0.432133355190326,-0.824175442966349,-1.05989777648742,-0.531505829003529,NA
"129","LOC111099418",33,100,NA,NA,NA,NA,0,1.10866262452161,NA,NA,NA,NA
"130","LOC111099420",23,68,63,30,37,35,0,1.08401348924696,1.00764051046238,0.265703165733006,0.475423696715075,0.419853845560264
"131","LOC111099424",50,89,65,42,23,31,0,0.576613364303994,0.262364264467491,-0.174353387144778,-0.776528789498996,-0.478035800943
"132","LOC111099426",26.6666666666667,176,182,186,143,107,0,1.88706964903238,1.92059234107102,1.94233232770743,1.67943028425414,1.38941448845613
"133","LOC111099427",17,58.5,93,93,93.5,71.5,0,1.23581341018159,1.69938614909704,1.69938614909704,1.70474809223843,1.43648410564375
"134","LOC111099428",52,73,118,NA,NA,NA,0,0.339215722566964,0.819440905884237,NA,NA,NA
"135","LOC111099429",3,6,13,NA,NA,NA,0,0.693147180559945,1.46633706879343,NA,NA,NA
"136","LOC111099437",27,403,NA,NA,NA,NA,0,2.70309969594235,NA,NA,NA,NA
"137","LOC111099440",298,352,285,NA,NA,NA,0,0.166537689092693,-0.0446043062367539,NA,NA,NA
"138","LOC111099442",246,98,93,194,168,99,0,-0.920364057261791,-0.972732042779107,-0.237473376869035,-0.381367556529104,-0.910211685797773
"139","LOC111099443",135,144,133.5,147,85,83.5,0,0.0645385211375712,-0.0111733005981252,0.0851578083403068,-0.462623521948113,-0.48042814658162
"140","LOC111099446",73,87,47,39,104,123,0,0.175448677506193,-0.440311839438333,-0.626897795018745,0.353931457992981,0.521724914224026
"141","LOC111099450",21.3333333333333,80.6666666666667,NA,NA,NA,NA,0,1.33005464279701,NA,NA,NA,NA
"142","LOC111099454",41,67,83,109,61,73,0,0.491120552686658,0.70526854109229,0.977775815524836,0.397301797469003,0.576887374444083
"143","LOC111099457",86.3636363636364,21.0909090909091,31.3636363636364,38.2727272727273,46.4545454545455,45.3636363636364,0,-1.40972461292828,-1.01291756756323,-0.813829150912205,-0.620092394390882,-0.643855888843068
"144","LOC111099458",802.5,2863,3457,4741,14236.75,3064,0,1.27189345009394,1.46042458491745,1.77627150789795,2.87585007357621,1.33974467585631
"145","LOC111099459",41,925,NA,NA,NA,NA,0,3.11622167080812,NA,NA,NA,NA
"146","LOC111099460",224.5,744,1298,8763,NA,NA,0,1.19816532765078,1.75470419008173,3.66441788387354,NA,NA
"147","LOC111099461",67,63,65,60,70,76,0,-0.0615578929994333,-0.0303053494953289,-0.110348057168865,0.0438026226583928,0.126040720895365
"148","LOC111099467",15,13,29.5,NA,NA,NA,0,-0.143100843640673,0.676340062243564,NA,NA,NA
"149","LOC111099469",157,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"150","LOC111099470",27,406,NA,NA,NA,NA,0,2.7105162935974,NA,NA,NA,NA
"151","LOC111099471",59,64,24,85,169,103,0,0.0813456394539524,-0.899483613557774,0.365113812584597,1.05236127101735,0.557191544323916
"152","LOC111099474",2,0,2,5,3,1,0,NA,0,0.916290731874155,0.405465108108164,-0.693147180559945
"153","LOC111099476",15,47,2,1,5,NA,0,1.14209740060785,-2.01490302054226,-2.70805020110221,-1.09861228866811,NA
"154","LOC111099477",12,16,18,21,16,17,0,0.287682072451781,0.405465108108164,0.559615787935423,0.287682072451781,0.348306694268216
"155","LOC111099478",34,27,24,24,93,78,0,-0.230523658611832,-0.348306694268216,-0.348306694268216,1.00623896853709,0.83034830207343
"156","LOC111099479",31,86,91,71,NA,NA,0,1.02036009176836,1.0768723020317,0.828692672556169,NA,NA
"157","LOC111099481",15,36,144,NA,NA,NA,0,0.8754687373539,2.26176309847379,NA,NA,NA
"158","LOC111099483",503.5,700.5,674,701.5,637,723.5,0,0.330210653618445,0.29164639875369,0.331637187383899,0.235185943413546,0.362516833912921
"159","LOC111099484",80,230,306,419,301,186,0,1.05605267424931,1.3415584672785,1.65584428524826,1.32508363007499,0.84372003903932
"160","LOC111099487",30,0,3,NA,NA,NA,0,NA,-2.30258509299405,NA,NA,NA
"161","LOC111099489",54,84,34,40,9,10,0,0.441832752279039,-0.462623521948113,-0.300104592450338,-1.79175946922805,-1.68639895357023
"162","LOC111099490",6.5,55,120,99,91,74,0,2.13553100833088,2.91568956588045,2.723317673233,2.63905732961526,2.43226291630258
"163","LOC111099492",39,5,23,NA,NA,NA,0,-2.05412373369555,-0.528067430200497,NA,NA,NA
"164","LOC111099495",169,169,169,169,169,169,0,0,0,0,0,0
"165","LOC111099496",41,105,105,95,121,107,0,0.940388283453216,0.940388283453216,0.840304824896233,1.08221847889243,0.959256767757598
"166","LOC111099500",4,4,4,4,6,6,0,0,0,0,0.405465108108164,0.405465108108164
"167","LOC111099502",80,146,85,45,20,53,0,0.601579987034455,0.0606246218164348,-0.575364144903562,-1.38629436111989,-0.41173472112176
"168","LOC111099506",15,14,16.5,18,NA,NA,0,-0.0689928714869514,0.0953101798043249,0.182321556793955,NA,NA
"169","LOC111099509",4,37,28,73,NA,NA,0,2.22462355152433,1.94591014905531,2.9041650800285,NA,NA
"170","LOC111099511",26.5,354,NA,NA,NA,NA,0,2.5921521801416,NA,NA,NA,NA
"171","LOC111099517",54,107,102,86,133,109,0,0.683844787897632,0.635988766719997,0.465363249689233,0.901365081657479,0.702363835664869
"172","LOC111099519",53,41,53.5,94.5,115,76,0,-0.256719846847814,0.00938974034983914,0.578307920947575,0.774640214811128,0.360441426734209
"173","LOC111099521",10,12,14,16,9,15,0,0.182321556793955,0.336472236621213,0.470003629245736,-0.105360515657826,0.405465108108164
"174","LOC111099522",273,71,110,426,NA,NA,0,-1.34679191814364,-0.908991429392544,0.444967551084411,NA,NA
"175","LOC111099523",457,161,132,370,NA,NA,0,-1.04327902590974,-1.24188146830783,-0.211180385255935,NA,NA
"176","LOC111099524",132,177,278,207,287,298,0,0.293347809987458,0.744819191104266,0.449916870678998,0.77668029317325,0.814291563919034
"177","LOC111099529",9,9,9,9,11,30,0,0,0,0,0.200670695462151,1.20397280432594
"178","LOC111099531",187,162,137,105,101,82,0,-0.143512281622203,-0.311127691026462,-0.577148266697063,-0.615988100013327,-0.824389369590334
"179","LOC111099533",146,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"180","LOC111099534",14,8,NA,NA,NA,NA,0,-0.559615787935423,NA,NA,NA,NA
"181","LOC111099539",9,8,52,NA,NA,NA,0,-0.117783035656384,1.75401914124521,NA,NA,NA
"182","LOC111099540",0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","LOC111099544",8,37,86,236,286,239,0,1.53147637096439,2.37490575457367,3.38439026334577,3.57655026914002,3.39702201025167
"184","LOC111099545",2,9,2,3,6,8,0,1.50407739677627,0,0.405465108108164,1.09861228866811,1.38629436111989
"185","LOC111099547",4,57,4,NA,NA,NA,0,2.65675690671466,0,NA,NA,NA
"186","LOC111099548",379,636,372,671,905,974,0,0.517662358257696,-0.0186423508092798,0.571232931889255,0.8703987386175,0.943875098560109
"187","LOC111099552",61,39,28,10,113,198,0,-0.447312218043665,-0.778669353998107,-1.80828877117927,0.616513954539029,1.17739316652122
"188","LOC111099555",11,1,3,1,NA,NA,0,-2.39789527279837,-1.29928298413026,-2.39789527279837,NA,NA
"189","LOC111099557",794.5,1605.5,1719,1059.5,524,468,0,0.703477527552798,0.771785019406079,0.287839391731583,-0.416221301655729,-0.529244690059124
"190","LOC111099560",30,43,17,NA,NA,NA,0,0.360002734031407,-0.567984037605939,NA,NA,NA
"191","LOC111099561",29,15,20,NA,NA,NA,0,-0.659245628884264,-0.371563556432483,NA,NA,NA
"192","LOC111099567",68.5,69,52,80,59.5,31,0,0.00727275932907988,-0.275590026686752,0.155192889405702,-0.140857432716595,-0.792846540783033
"193","LOC111099570",17,16,18,41,NA,NA,0,-0.0606246218164349,0.0571584138399486,0.880358722648092,NA,NA
"194","LOC111099571",457,1755,4303,4213,1490,1292,0,1.34554074500576,2.24238434194439,2.22124687108481,1.1818480080453,1.03926329344834
"195","LOC111099572",47,8,18,13,1,1,0,-1.77070606003022,-0.959775843813894,-1.28519824424852,-3.85014760171006,-3.85014760171006
"196","LOC111099573",62,119,197,371,294,394,0,0.651989108066438,1.1560693436929,1.78906767756234,1.55644538229359,1.84921652425284
"197","LOC111099576",1,12,9,NA,NA,NA,0,2.484906649788,2.19722457733622,NA,NA,NA
"198","LOC111099580",471,113,741.666666666667,276.666666666667,129,107,0,-1.42747027530408,0.454041811915813,-0.532044681893884,-1.29504568965475,-1.48202925955451
"199","LOC111099582",17,45,50,40,97,87,0,0.973449145714104,1.07880966137193,0.85566611005772,1.74149763444717,1.63269477459837
"200","LOC111099584",194,165,104,128,248,274,0,-0.161912685162748,-0.623467259921956,-0.415827895143711,0.245570587101654,0.345269947324742
"201","LOC111099585",304,268,113,110,161,206,0,-0.126040720895365,-0.989639882693881,-1.01654733561381,-0.635623336421759,-0.389151532616641
"202","LOC111099589",96,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"203","LOC111099593",16,24,86,127,96,83,0,0.405465108108164,1.68175857401373,2.07159836421881,1.79175946922805,1.64625188555682
"204","LOC111099594",122,257,237,312,347,177,0,0.745055040161963,0.664039096401875,0.938982143076226,1.0453037352136,0.372128687840573
"205","LOC111099597",61,743,NA,NA,NA,NA,0,2.49982218054445,NA,NA,NA,NA
"206","LOC111099598",332,338,171,122,99,227,0,0.0179109265665302,-0.663471412413829,-1.00111392418323,-1.2100151187819,-0.380184951435086
"207","LOC111099600",3.66666666666667,11,15,28,11.3333333333333,8,0,1.09861228866811,1.40876721697195,2.03292152604494,1.12846525181779,0.780158557549575
"208","LOC111099601",6,79,7,NA,NA,NA,0,2.57768838323897,0.154150679827258,NA,NA,NA
"209","LOC111099603",58.4615384615385,97.3846153846154,41.8461538461538,34.6923076923077,41.1538461538462,54.6153846153846,0,0.510299169423745,-0.334369186424434,-0.521851093777698,-0.35105168638437,-0.0680534632450156
"210","LOC111099604",26,42,248,41,81,99,0,0.479573080261886,2.2553322081435,0.455475528682826,1.13635261665096,1.33702331211311
"211","LOC111099605",8,10,10,10,10,19,0,0.22314355131421,0.22314355131421,0.22314355131421,0.22314355131421,0.864997437486605
"212","LOC111099610",1549.66666666667,641.333333333333,506.666666666667,694,851.166666666667,952.666666666667,0,-0.882245790464933,-1.11794180785026,-0.803323172515671,-0.599187175602886,-0.486530063200772
"213","LOC111099611",92,123,122,NA,NA,NA,0,0.290395778323377,0.282232467684216,NA,NA,NA
"214","LOC111099612",28.6666666666667,31.3333333333333,29.6666666666667,33.3333333333333,35.6666666666667,30.3333333333333,0,0.0889474860164961,0.0342890734786322,0.150822889734584,0.218481538208398,0.0565122102633422
"215","LOC111099613",59,102,120,106,94,84,0,0.547435369378552,0.709954298876327,0.585901650206348,0.465757338364284,0.353279354937594
"216","LOC111099614",23,36.5,23.5,42,68.5,72.5,0,0.461818044659296,0.0215062052209637,0.602175402354219,1.09133952933903,1.14809234593148
"217","LOC111099615",5.14285714285714,11.1428571428571,4,2.5,15.8333333333333,39.6666666666667,0,0.773189888233482,-0.251314428280906,-0.721318057526642,1.12450863297169,2.04290241504262
"218","LOC111099617",21,31,32,61,86,117,0,0.389464766761723,0.421213465076303,1.06635142644989,1.40982485853008,1.71765149707433
"219","LOC111099622",14,14,12,8,11,9,0,0,-0.154150679827258,-0.559615787935423,-0.241162056816888,-0.441832752279039
"220","LOC111099623",23,54,48,41,82,78,0,0.853489830635125,0.735706794978741,0.578077850775158,1.2712250313351,1.22121461076044
"221","LOC111099624",31,230,405,533,NA,NA,0,2.00409210443805,2.56989986262139,2.8445342196807,NA,NA
"222","LOC111099625",140,145,198,209,140,112,0,0.0350913198112702,0.346624608085231,0.400691829355507,0,-0.22314355131421
