gene_name	t_name	Predom_exp
LOC111099450	rna-XM_022430731.1	2.85611315384615
LOC111099451	rna-XM_022430735.1	3.33180969230769
LOC111099452	rna-XR_002633676.1	0.108289076923077
LOC111099453	rna-XM_022430733.1	7.78675130769231
LOC111099454	rna-XM_022430734.1	10.2743036538462
LOC111099455	rna-XM_022430736.1	6.82015503846154
LOC111099456	rna-XM_022430737.1	0.0358759230769231
LOC111099457	rna-XR_002633678.1	0.455904769230769
LOC111099458	rna-XM_022430741.1	117.640735269231
LOC111099459	rna-XM_022430743.1	17.3685508461538
LOC111099460	rna-XM_022430742.1	62.9821851538462
LOC111099461	rna-XM_022430745.1	3.36888653846154
LOC111099462	rna-XM_022430746.1	0.8057605
LOC111099463	rna-XM_022430750.1	0.145619
LOC111099464	rna-XM_022430751.1	4.46557315384615
LOC111099465	rna-XM_022430754.1	0.799026961538462
LOC111099466	rna-XM_022430755.1	0.160266769230769
LOC111099467	rna-XR_002633689.1	2.78273192307692
LOC111099468	rna-XM_022430756.1	6.40890369230769
LOC111099469	rna-XM_022430757.1	4.69112407692308
LOC111099470	rna-XM_022430758.1	5.17060896153846
LOC111099471	rna-XM_022430762.1	11.2457966538462
LOC111099472	rna-XR_002633691.1	0.322758038461538
LOC111099473	rna-XM_022430759.1	5.34265519230769
LOC111099474	rna-XM_022430760.1	1.97957457692308
LOC111099475	rna-XM_022430763.1	2.72456211538462
LOC111099476	rna-XM_022430764.1	3.78970188461538
LOC111099477	rna-XM_022430766.1	4.98446719230769
LOC111099478	rna-XM_022430767.1	6.54741346153846
LOC111099479	rna-XM_022430768.1	8.44883611538462
LOC111099480	rna-XM_022430770.1	1.67839876923077
LOC111099481	rna-XM_022430775.1	2.18561438461538
LOC111099482	rna-XM_022430771.1	0.432894692307692
LOC111099483	rna-XM_022430772.1	21.5480344615385
LOC111099484	rna-XM_022430777.1	18.608642
LOC111099485	rna-XM_022430778.1	4.05336507692308
LOC111099486	rna-XM_022430780.1	0.1624565
LOC111099487	rna-XR_002633692.1	1.09054353846154
LOC111099488	rna-XR_002633693.1	0.122730038461538
LOC111099489	rna-XM_022430787.1	5.59542738461538
LOC111099490	rna-XM_022430788.1	4.61365796153846
LOC111099491	rna-XM_022430790.1	0.190117038461538
LOC111099492	rna-XR_002633695.1	2.1634795
LOC111099493	rna-XM_022430793.1	1.09528369230769
LOC111099494	rna-XM_022430794.1	2.62193142307692
LOC111099495	rna-XM_022430795.1	0.829483807692308
LOC111099496	rna-XM_022430796.1	4.12080226923077
LOC111099497	rna-XM_022430799.1	0.865181307692308
LOC111099498	rna-XM_022430800.1	1.19983396153846
LOC111099499	rna-XM_022430802.1	0.694220769230769
LOC111099500	rna-XM_022430803.1	4.57658361538462
LOC111099501	rna-XM_022430804.1	0.00555123076923077
LOC111099502	rna-XM_022430811.1	7.95141161538462
LOC111099503	rna-XM_022430808.1	4.90015784615385
LOC111099504	rna-XM_022430810.1	0.850914730769231
LOC111099505	rna-XR_002633697.1	4.31307007692308
LOC111099506	rna-XM_022430814.1	13.8387563076923
LOC111099507	rna-XM_022430816.1	1.459484
LOC111099508	rna-XR_002633698.1	0.459883
LOC111099509	rna-XM_022430822.1	5.51593453846154
LOC111099510	rna-XM_022430819.1	0.758836846153846
LOC111099511	rna-XM_022430820.1	3.12249615384615
LOC111099512	rna-XR_002633699.1	0.663042076923077
LOC111099513	rna-XM_022430823.1	0.465657576923077
LOC111099514	rna-XM_022430824.1	5.87208692307692
LOC111099515	rna-XM_022430826.1	0.286976346153846
LOC111099516	rna-XM_022430828.1	1.01805346153846
LOC111099517	rna-XM_022430829.1	11.5685622692308
LOC111099518	rna-XM_022430854.1	2.36744726923077
LOC111099519	rna-XM_022430831.1	2.79425969230769
LOC111099520	rna-XR_002633700.1	0.892608538461538
LOC111099521	rna-XM_022430833.1	5.56326773076923
LOC111099522	rna-XM_022430835.1	16.6548523846154
LOC111099523	rna-XM_022430836.1	18.7742542307692
LOC111099524	rna-XM_022430837.1	18.1109697692308
LOC111099525	rna-XR_002633701.1	2.12271438461538
LOC111099526	rna-XM_022430838.1	2.16000573076923
LOC111099527	rna-XM_022430839.1	4.00099834615385
LOC111099528	rna-XM_022430840.1	2.16281680769231
LOC111099529	rna-XM_022430875.1	2.06728942307692
LOC111099530	rna-XR_002633702.1	2.93273892307692
LOC111099531	rna-XM_022430842.1	9.45835223076923
LOC111099532	rna-XR_002633703.1	0.128692538461538
LOC111099533	rna-XM_022430845.1	6.02261576923077
LOC111099534	rna-XM_022430846.1	9.64209203846154
LOC111099535	rna-XM_022430847.1	2.93850907692308
LOC111099536	rna-XM_022430849.1	0.637089346153846
LOC111099537	rna-XM_022430850.1	1.66052596153846
LOC111099538	rna-XR_002633705.1	0.928946730769231
LOC111099539	rna-XM_022430852.1	6.28629896153846
LOC111099540	rna-XM_022430853.1	3.37772726923077
LOC111099541	rna-XR_002633706.1	0.705887692307692
LOC111099542	rna-XM_022430855.1	0.681747192307692
LOC111099543	rna-XM_022430857.1	0.910928423076923
LOC111099544	rna-XM_022430858.1	14.9520800384615
LOC111099545	rna-XM_022430859.1	4.88991784615385
LOC111099546	rna-XM_022430860.1	0.395942461538462
LOC111099547	rna-XM_022430861.1	6.08654211538462
LOC111099548	rna-XM_022430865.1	26.358062
LOC111099549	rna-XM_022430862.1	0.538573730769231
LOC111099550	rna-XR_002633707.1	0.466728692307692
LOC111099551	rna-XM_022430866.1	1.48615826923077
LOC111099552	rna-XM_022430868.1	7.16884469230769
LOC111099553	rna-XM_022430869.1	2.81914930769231
LOC111099554	rna-XM_022430870.1	1.00199157692308
LOC111099555	rna-XM_022430871.1	3.90825369230769
LOC111099556	rna-XM_022430872.1	0.271107115384615
LOC111099557	rna-XM_022430876.1	47.3569093076923
LOC111099558	rna-XM_022430873.1	0.753179346153846
LOC111099559	rna-XM_022430874.1	0.392983192307692
LOC111099560	rna-XR_002633709.1	2.40665423076923
LOC111099561	rna-XR_002633710.1	1.91468176923077
LOC111099562	rna-XR_002633711.1	0.433057961538462
LOC111099563	rna-XM_022430878.1	0.218681807692308
LOC111099564	rna-XM_022430880.1	0.586099461538462
LOC111099565	gene-LOC111099565	3.83900096153846
LOC111099566	rna-XM_022430881.1	2.18963538461538
LOC111099567	rna-XM_022430885.1	3.12731861538462
LOC111099568	rna-XR_002633712.1	0.916205269230769
LOC111099569	rna-XM_022430886.1	1.05412065384615
LOC111099570	rna-XM_022430888.1	2.94772084615385
LOC111099571	rna-XM_022430889.1	78.7646385769231
LOC111099572	rna-XM_022430890.1	6.228607
LOC111099573	rna-XM_022430893.1	25.7731160769231
LOC111099574	rna-XM_022430892.1	1.04509230769231
LOC111099575	rna-XR_002633713.1	0.603204538461538
LOC111099576	rna-XR_002633718.1	6.90092830769231
LOC111099577	rna-XM_022430895.1	1.99791211538462
LOC111099578	rna-XM_022430896.1	3.79497365384615
LOC111099579	rna-XM_022430898.1	0.407673807692308
LOC111099580	rna-XM_022430920.1	16.9446563076923
LOC111099581	rna-XM_022430900.1	0.822177384615385
LOC111099582	rna-XM_022430901.1	8.46638376923077
LOC111099583	rna-XM_022430903.1	0.6845715
LOC111099584	rna-XM_022430906.1	11.3653661538462
LOC111099585	rna-XM_022430907.1	32.54479
LOC111099586	rna-XM_022430908.1	0.180778076923077
LOC111099587	rna-XM_022430915.1	0.840343807692308
LOC111099588	rna-XM_022430916.1	3.663806
LOC111099589	rna-XM_022430917.1	11.5472350769231
LOC111099590	rna-XM_022430918.1	0.740505153846154
LOC111099591	rna-XM_022430921.1	0.989109192307692
LOC111099592	rna-XM_022430922.1	2.17716223076923
LOC111099593	rna-XM_022430926.1	11.8231832307692
LOC111099594	rna-XM_022430940.1	12.8240625
LOC111099595	rna-XM_022430928.1	0.0863321153846154
LOC111099596	rna-XM_022430929.1	0.529413846153846
LOC111099597	rna-XM_022430934.1	8.35414153846154
LOC111099598	rna-XM_022430935.1	11.2604261153846
LOC111099599	rna-XR_002633723.1	0.250727153846154
LOC111099600	rna-XM_022430936.1	0.971803423076923
LOC111099601	rna-XM_022430939.1	2.60434715384615
LOC111099602	rna-XM_022430943.1	0.398769076923077
LOC111099603	rna-XM_022430944.1	3.55092557692308
LOC111099604	rna-XM_022430955.1	8.13068615384615
LOC111099605	rna-XM_022430994.1	2.39246573076923
LOC111099606	rna-XM_022430958.1	12.6851879230769
LOC111099607	rna-XR_002633724.1	1.46488480769231
LOC111099608	rna-XM_022430959.1	1.43249196153846
LOC111099609	rna-XM_022430960.1	2.12157930769231
LOC111099610	rna-XM_022430965.1	37.4302341538462
LOC111099611	rna-XR_002633725.1	7.64523515384615
LOC111099612	rna-XM_022430967.1	4.36569988461538
LOC111099613	rna-XM_022430970.1	9.92359769230769
LOC111099614	rna-XM_022430976.1	1.71155946153846
LOC111099615	rna-XM_022430972.1	2.31196876923077
LOC111099616	rna-XR_002633727.1	1.52825457692308
LOC111099617	rna-XM_022430979.1	6.25395315384615
LOC111099618	rna-XM_022430980.1	0.551979846153846
LOC111099619	rna-XM_022430981.1	0.246826307692308
LOC111099620	rna-XM_022430982.1	0.583281692307692
LOC111099621	rna-XM_022430985.1	1.56250930769231
LOC111099622	rna-XM_022430986.1	1.973082
LOC111099623	rna-XM_022430987.1	7.22781757692308
LOC111099624	rna-XR_002633728.1	21.9092156538462
LOC111099625	rna-XM_022430988.1	7.47666076923077
LOC111099626	rna-XM_022430989.1	16.3184218846154
LOC111099627	rna-XM_022430990.1	2.31021476923077
LOC111099628	rna-XM_022430995.1	29.5736104615385
LOC111099629	rna-XM_022430991.1	3.88782865384615
LOC111099630	rna-XM_022430992.1	1.87174973076923
LOC111099631	rna-XM_022430993.1	52.2340478076923
LOC111099632	rna-XR_002633730.1	0.213813076923077
LOC111099633	rna-XM_022430999.1	1.59819996153846
LOC111099634	rna-XM_022431000.1	0.00962880769230769
LOC111099635	rna-XR_002633731.1	5.61601784615385
LOC111099636	rna-XR_002633732.1	0.201167115384615
LOC111099637	rna-XR_002633733.1	5.24868888461538
LOC111099638	rna-XR_002633734.1	4.881482
LOC111099639	rna-XM_022431001.1	11.9980849615385
LOC111099640	rna-XR_002633735.1	0.224517423076923
LOC111099641	rna-XM_022431006.1	0.736250653846154
LOC111099642	rna-XM_022431007.1	1.77691511538462
LOC111099643	rna-XM_022431011.1	3.04587084615385
LOC111099644	rna-XM_022431009.1	0
LOC111099645	rna-XR_002633736.1	2.15685042307692
LOC111099646	rna-XM_022431012.1	0.642433692307692
LOC111099647	rna-XR_002633737.1	0.628821
LOC111099648	rna-XM_022431013.1	3.22545634615385
LOC111099649	rna-XR_002633739.1	0.640888384615385
LOC111099650	rna-XM_022431016.1	2.42400580769231
LOC111099651	rna-XM_022431017.1	0.960124
LOC111099652	rna-XM_022431022.1	3.77102046153846
LOC111099653	rna-XM_022431018.1	2.33872357692308
LOC111099654	rna-XM_022431019.1	1.53285234615385
LOC111099655	rna-XM_022431023.1	1.77030957692308
LOC111099656	rna-XM_022431024.1	2.50010307692308
LOC111099657	rna-XM_022431025.1	12.1348676538462
LOC111099658	rna-XM_022431026.1	3.57788242307692
LOC111099659	rna-XM_022431028.1	3.99910196153846
LOC111099660	rna-XM_022431027.1	5.74921180769231
LOC111099661	rna-XR_002633740.1	1.91294484615385
LOC111099662	rna-XR_002633742.1	0.169268846153846
LOC111099663	rna-XM_022431029.1	0.667579769230769
LOC111099664	rna-XM_022431040.1	6.11539630769231
LOC111099665	rna-XM_022431041.1	0.384510730769231
LOC111099666	rna-XM_022431042.1	9.00427084615385
LOC111099667	rna-XM_022431043.1	0.0008555
LOC111099668	rna-XM_022431055.1	2.43139342307692
LOC111099669	rna-XM_022431057.1	3.05065703846154
LOC111099670	rna-XM_022431060.1	4.02308026923077
LOC111099671	rna-XM_022431058.1	3.16628330769231
LOC111099672	gene-LOC111099672	1.44887419230769
LOC111099673	rna-XM_022431061.1	0.1452055
LOC111099674	rna-XM_022431065.1	1.40090973076923
LOC111099675	rna-XR_002633745.1	1.32992530769231
LOC111099676	rna-XM_022431067.1	8.64511946153846
LOC111099677	rna-XR_002633751.1	34.8563056153846
LOC111099678	rna-XM_022431089.1	1.09330330769231
LOC111099679	rna-XM_022431068.1	2.79131869230769
LOC111099680	rna-XM_022431069.1	4.47451111538462
LOC111099681	rna-XM_022431070.1	5.86331076923077
LOC111099682	rna-XM_022431072.1	2.60862346153846
LOC111099683	rna-XM_022431074.1	0.554262153846154
LOC111099684	rna-XM_022431076.1	4.543016
LOC111099685	rna-XM_022431077.1	1.99395130769231
LOC111099686	rna-XM_022431078.1	0.179332961538462
LOC111099687	rna-XM_022431082.1	2.23406376923077
LOC111099688	rna-XM_022431083.1	5.42351680769231
LOC111099689	rna-XM_022431086.1	0.350436076923077
LOC111099690	rna-XM_022431088.1	10.397838
LOC111099691	rna-XM_022431090.1	2.72597157692308
LOC111099692	rna-XM_022431094.1	7.35831019230769
LOC111099693	rna-XM_022431103.1	15.7667475769231
LOC111099694	rna-XM_022431102.1	3.91414846153846
LOC111099695	rna-XR_002633748.1	1.03260323076923
LOC111099696	rna-XM_022431104.1	1.92671807692308
LOC111099697	rna-XM_022431107.1	3.03311076923077
LOC111099698	rna-XR_002633749.1	0.0686330384615385
LOC111099699	rna-XR_002633750.1	0.538312307692308
LOC111099700	rna-XM_022431108.1	2.87396457692308
LOC111099701	rna-XM_022431127.1	12.0784757307692
LOC111099702	rna-XM_022431113.1	5.66227580769231
LOC111099703	rna-XM_022431115.1	5.19331311538462
LOC111099704	rna-XM_022431116.1	4.26765892307692
LOC111099705	rna-XM_022431117.1	0.0968598461538462
LOC111099706	rna-XR_002633754.1	0.880923653846154
LOC111099707	rna-XM_022431118.1	0.0820379615384615
LOC111099708	rna-XM_022431119.1	0.381409653846154
LOC111099709	rna-XR_002633757.1	0.838552153846154
LOC111099710	rna-XR_002633758.1	0.183633615384615
LOC111099711	rna-XM_022431121.1	0.624095423076923
LOC111099712	rna-XM_022431125.1	1.61124103846154
