gene_name	t_name	Predom_exp
LOC111099088	rna-XM_022430450.1	6.119182
LOC111099089	rna-XR_002633628.1	3.6346665
LOC111099090	rna-XM_022430449.1	8.394864
LOC111099091	rna-XM_022430451.1	5.849308
LOC111099092	rna-XM_022430452.1	4.4552225
LOC111099093	rna-XM_022430453.1	17.2219745
LOC111099094	rna-XR_002633629.1	6.5002905
LOC111099095	rna-XM_022430455.1	9.1559325
LOC111099096	rna-XM_022430456.1	2.0571445
LOC111099097	rna-XM_022430459.1	2.080935
LOC111099098	rna-XM_022430461.1	14.482483
LOC111099099	rna-XM_022430464.1	12.30855
LOC111099100	gene-LOC111099100	8.62851
LOC111099101	rna-XM_022430465.1	8.879455
LOC111099102	rna-XM_022430470.1	6.31667
LOC111099103	rna-XM_022430468.1	10.5342805
LOC111099104	rna-XM_022430471.1	9.336206
LOC111099105	rna-XM_022430472.1	3.8179525
LOC111099106	rna-XM_022430473.1	11.4812465
LOC111099107	rna-XM_022430477.1	11.3376555
LOC111099108	rna-XM_022430478.1	15.475798
LOC111099109	rna-XM_022430482.1	6.697558
LOC111099110	rna-XM_022430479.1	8.6764385
LOC111099111	rna-XM_022430480.1	11.286045
LOC111099112	rna-XM_022430481.1	8.3949965
LOC111099113	rna-XR_002633630.1	6.6474665
LOC111099114	rna-XR_002633631.1	9.3967185
LOC111099115	rna-XM_022430483.1	7.3577945
LOC111099116	rna-XM_022430484.1	6.52309
LOC111099117	rna-XM_022430485.1	10.684467
LOC111099118	rna-XM_022430486.1	5.3064355
LOC111099119	rna-XM_022430487.1	11.235962
LOC111099120	rna-XM_022430488.1	8.565762
LOC111099121	rna-XM_022430492.1	8.5072265
LOC111099122	rna-XM_022430489.1	3.3538095
LOC111099123	rna-XM_022430493.1	7.8325115
LOC111099124	rna-XM_022430494.1	8.284734
LOC111099125	rna-XM_022430497.1	4.028594
LOC111099126	rna-XM_022430500.1	1.474823
LOC111099127	rna-XM_022430503.1	13.167445
LOC111099128	rna-XM_022430506.1	1.405512
LOC111099129	rna-XR_002633632.1	5.551594
LOC111099130	rna-XM_022430507.1	6.3627605
LOC111099131	rna-XM_022430508.1	1.436487
LOC111099132	rna-XR_002633634.1	8.374518
LOC111099133	rna-XM_022430511.1	1.035411
LOC111099134	rna-XM_022430520.1	1.8067285
LOC111099135	rna-XM_022430517.1	3.283788
LOC111099136	rna-XR_002633642.1	10.6787725
LOC111099137	rna-XM_022430521.1	6.764807
LOC111099138	rna-XM_022430522.1	16.2136855
LOC111099139	rna-XM_022430524.1	4.937109
LOC111099140	rna-XM_022430525.1	3.107673
LOC111099141	rna-XM_022430526.1	5.267896
LOC111099142	rna-XR_002633643.1	4.4293175
LOC111099143	rna-XM_022430529.1	33.011917
LOC111099144	rna-XR_002633644.1	5.4796785
LOC111099145	rna-XR_002633645.1	8.5356775
LOC111099146	rna-XM_022430528.1	7.208155
LOC111099147	rna-XM_022430531.1	6.9653235
LOC111099148	rna-XM_022430533.1	10.9338205
LOC111099149	rna-XR_002633647.1	4.4006055
LOC111099150	rna-XM_022430535.1	1.120835
LOC111099151	rna-XM_022430542.1	10.9701005
LOC111099152	rna-XM_022430540.1	5.7750945
LOC111099153	rna-XM_022430541.1	3.3015005
LOC111099154	rna-XM_022430543.1	14.328327
LOC111099155	rna-XM_022430544.1	9.2162265
LOC111099156	rna-XM_022430545.1	5.548993
LOC111099157	rna-XM_022430552.1	5.780671
LOC111099158	rna-XM_022430565.1	9.4137635
LOC111099159	rna-XR_002633648.1	3.7180665
LOC111099160	rna-XR_002633649.1	4.230176
LOC111099161	rna-XM_022430566.1	12.181682
LOC111099162	rna-XM_022430568.1	5.5098365
LOC111099163	rna-XM_022430569.1	11.229359
LOC111099164	rna-XM_022430570.1	4.6592955
LOC111099165	rna-XM_022430573.1	4.5605235
LOC111099166	rna-XM_022430571.1	6.004923
LOC111099167	rna-XR_002633650.1	3.535036
LOC111099168	rna-XM_022430572.1	8.6506725
LOC111099169	rna-XM_022430574.1	8.5246675
LOC111099170	rna-XM_022430575.1	10.4123335
LOC111099171	rna-XM_022430581.1	7.5025775
LOC111099172	rna-XM_022430582.1	14.3141505
LOC111099173	rna-XM_022430583.1	1.9817065
LOC111099174	rna-XM_022430586.1	7.6763665
LOC111099175	rna-XM_022430584.1	9.364638
LOC111099176	rna-XM_022430585.1	6.0887695
LOC111099177	rna-XR_002633652.1	0.888322
LOC111099178	rna-XM_022430587.1	16.0187515
LOC111099179	rna-XM_022430588.1	8.784023
LOC111099180	rna-XM_022430589.1	3.525684
LOC111099181	rna-XM_022430590.1	6.0361665
LOC111099182	rna-XM_022430592.1	14.6756425
LOC111099183	rna-XM_022430593.1	11.5447905
LOC111099184	rna-XM_022430595.1	23.799219
LOC111099185	rna-XM_022430596.1	5.3353265
LOC111099186	rna-XM_022430597.1	13.6399595
LOC111099187	rna-XR_002633653.1	5.127979
LOC111099188	rna-XM_022430598.1	0
LOC111099189	rna-XR_002633654.1	9.2242115
LOC111099190	rna-XM_022430599.1	8.324148
LOC111099191	rna-XM_022430603.1	5.3349665
LOC111099192	rna-XM_022430601.1	9.1600635
LOC111099193	rna-XM_022430602.1	16.9056525
LOC111099194	rna-XM_022430607.1	7.763446
LOC111099195	rna-XM_022430618.1	6.1817305
LOC111099196	rna-XM_022430623.1	8.2496925
LOC111099197	rna-XM_022430630.1	2.48894
LOC111099198	rna-XR_002633659.1	13.0159745
LOC111099199	rna-XM_022430628.1	7.423801
LOC111099200	rna-XM_022430631.1	10.009949
LOC111099201	rna-XM_022430632.1	18.315971
LOC111099202	rna-XM_022430633.1	12.5409825
LOC111099203	rna-XM_022430634.1	8.7186065
LOC111099204	rna-XM_022430635.1	0.900953
LOC111099205	rna-XM_022430636.1	22.570953
LOC111099206	rna-XM_022430638.1	9.1240855
LOC111099207	rna-XM_022430642.1	15.71991
LOC111099208	rna-XR_002633660.1	9.0230085
LOC111099209	rna-XM_022430641.1	17.149669
LOC111099210	rna-XM_022430643.1	7.496284
LOC111099211	rna-XM_022430644.1	6.4035995
LOC111099212	rna-XM_022430645.1	9.109288
LOC111099213	rna-XM_022430646.1	8.47389
LOC111099214	rna-XM_022430647.1	1.7802775
LOC111099215	rna-XM_022430648.1	4.4881045
LOC111099216	rna-XM_022430649.1	17.433237
LOC111099217	rna-XM_022430663.1	7.180662
LOC111099218	rna-XM_022430650.1	16.8722025
LOC111099219	rna-XM_022430651.1	9.398289
LOC111099220	rna-XM_022430652.1	8.006368
LOC111099221	rna-XM_022430655.1	8.877786
LOC111099222	rna-XM_022430660.1	10.7474055
LOC111099223	rna-XR_002633661.1	0.4374995
LOC111099224	rna-XM_022430664.1	17.09233
LOC111099225	rna-XM_022430665.1	11.727994
LOC111099226	rna-XM_022430666.1	3.061768
LOC111099227	rna-XM_022430667.1	4.0724635
LOC111099228	rna-XM_022430670.1	5.131983
LOC111099229	rna-XM_022430672.1	13.894683
LOC111099230	rna-XM_022430673.1	5.3611085
LOC111099246	rna-XM_022430676.1	2.1320905
LOC111099262	rna-XM_022430677.1	6.282715
LOC111099278	rna-XR_002633662.1	11.4316125
LOC111099289	rna-XR_002633663.1	10.0791755
LOC111099300	rna-XM_022430678.1	9.024618
LOC111099316	rna-XM_022430684.1	1.816341
LOC111099327	rna-XM_022430681.1	5.787244
LOC111099343	rna-XM_022430682.1	7.2373365
LOC111099359	rna-XM_022430683.1	11.4249765
LOC111099375	rna-XM_022430685.1	2.5695645
LOC111099408	rna-XR_002633664.1	11.4246545
LOC111099409	rna-XM_022430688.1	0
LOC111099410	rna-XM_022430691.1	11.00703
LOC111099411	rna-XR_002633665.1	0.791503
LOC111099412	rna-XR_002633666.1	0.196869
LOC111099413	rna-XM_022430690.1	0.9291785
LOC111099414	rna-XM_022430692.1	2.0382915
LOC111099415	rna-XM_022430694.1	1.5912625
LOC111099416	rna-XR_002633667.1	8.026124
LOC111099417	rna-XM_022430695.1	0.00877
LOC111099418	rna-XM_022430696.1	20.9089925
LOC111099419	rna-XM_022430697.1	13.3542445
LOC111099420	rna-XM_022430710.1	5.4711945
LOC111099421	rna-XM_022430698.1	4.4327245
LOC111099422	rna-XR_002633668.1	1.17839
LOC111099423	rna-XM_022430699.1	2.247697
LOC111099424	rna-XM_022430701.1	4.5676315
LOC111099425	rna-XM_022430702.1	0
LOC111099426	rna-XM_022430707.1	14.5403765
LOC111099427	rna-XM_022430708.1	6.716774
LOC111099428	rna-XM_022430711.1	12.245749
LOC111099429	rna-XM_022430712.1	4.3883205
LOC111099430	rna-XM_022430713.1	1.1283535
LOC111099431	rna-XR_002633669.1	0
LOC111099432	rna-XM_022430715.1	3.069163
LOC111099433	rna-XR_002633670.1	0
LOC111099434	rna-XM_022430717.1	24.1022645
LOC111099435	rna-XR_002633671.1	0
LOC111099436	rna-XM_022430718.1	3.124803
LOC111099437	rna-XM_022430719.1	7.5044645
LOC111099438	rna-XM_022430722.1	0.2807965
LOC111099439	rna-XM_022430725.1	4.192168
LOC111099440	rna-XR_002633672.1	5.2515835
LOC111099441	rna-XR_002633673.1	0
LOC111099442	rna-XM_022430723.1	2.3567685
LOC111099443	rna-XM_022430726.1	7.6384665
LOC111099444	rna-XR_002633674.1	0.2748445
LOC111099445	rna-XR_002633675.1	3.7813645
LOC111099446	rna-XM_022430727.1	9.7329385
LOC111099447	rna-XM_022430728.1	4.884937
LOC111099448	rna-XM_022430761.1	7.7899185
LOC111099449	rna-XM_022430729.1	6.522665
LOC111099450	rna-XM_022430731.1	9.653108
LOC111099451	rna-XM_022430735.1	8.463239
LOC111099452	rna-XR_002633676.1	0
LOC111099453	rna-XM_022430733.1	20.2109445
LOC111099454	rna-XM_022430734.1	5.384764
LOC111099455	rna-XM_022430736.1	24.0712445
LOC111099456	rna-XM_022430737.1	0
LOC111099457	rna-XR_002633677.1	0.8762625
LOC111099458	rna-XM_022430741.1	11.5245115
LOC111099459	rna-XM_022430752.1	11.100174
LOC111099460	rna-XM_022430742.1	19.8107435
LOC111099461	rna-XM_022430745.1	7.9937275
LOC111099462	rna-XM_022430746.1	2.7469745
LOC111099463	rna-XM_022430750.1	0.4374425
LOC111099464	rna-XM_022430751.1	13.188783
LOC111099465	rna-XM_022430754.1	6.052153
LOC111099466	rna-XM_022430755.1	0.5249885
LOC111099467	rna-XR_002633689.1	4.18457
LOC111099468	rna-XM_022430756.1	14.2871395
LOC111099469	rna-XM_022430757.1	11.9953075
LOC111099470	rna-XM_022430758.1	7.2941075
LOC111099471	rna-XM_022430762.1	9.2170615
LOC111099472	rna-XR_002633691.1	1.894251
LOC111099473	rna-XM_022430759.1	16.37988
LOC111099474	rna-XM_022430760.1	5.275127
LOC111099475	rna-XM_022430763.1	7.180129
LOC111099476	rna-XM_022430764.1	7.546484
LOC111099477	rna-XM_022430766.1	10.2735465
LOC111099478	rna-XM_022430767.1	10.301439
LOC111099479	rna-XM_022430768.1	11.6422535
LOC111099480	rna-XM_022430770.1	4.7371585
LOC111099481	rna-XM_022430784.1	5.714445
LOC111099482	rna-XM_022430771.1	0.9350585
LOC111099483	rna-XM_022430772.1	7.449322
LOC111099484	rna-XM_022430777.1	3.8803345
LOC111099485	rna-XM_022430778.1	11.735313
LOC111099486	rna-XM_022430779.1	0
LOC111099487	rna-XR_002633692.1	1.962361
LOC111099488	rna-XR_002633693.1	0
LOC111099489	rna-XM_022430787.1	7.1913175
LOC111099490	rna-XM_022430788.1	5.978707
LOC111099491	rna-XM_022430790.1	0.801999
LOC111099492	rna-XR_002633695.1	3.254093
LOC111099493	rna-XM_022430793.1	2.9551425
LOC111099494	rna-XM_022430794.1	8.632613
LOC111099495	rna-XM_022430795.1	0.457497
LOC111099496	rna-XM_022430797.1	4.318253
LOC111099497	rna-XM_022430799.1	4.121941
LOC111099498	rna-XM_022430800.1	2.506639
LOC111099499	rna-XM_022430802.1	1.2545055
LOC111099500	rna-XM_022430803.1	14.2026215
LOC111099501	rna-XM_022430804.1	0
LOC111099502	rna-XM_022430811.1	6.7286085
LOC111099503	rna-XM_022430808.1	14.0231235
LOC111099504	rna-XM_022430810.1	3.118108
LOC111099505	rna-XR_002633697.1	11.2187715
LOC111099506	rna-XM_022430814.1	16.548477
LOC111099507	rna-XM_022430816.1	3.7393275
LOC111099508	rna-XR_002633698.1	0.53198
LOC111099509	rna-XM_022430822.1	4.0558525
LOC111099510	rna-XM_022430819.1	2.16496
LOC111099511	rna-XM_022430820.1	5.0637595
LOC111099512	rna-XR_002633699.1	0.4273945
LOC111099513	rna-XM_022430823.1	1.5477025
LOC111099514	rna-XM_022430824.1	18.192617
LOC111099515	rna-XM_022430826.1	0.0925925
LOC111099516	rna-XM_022430828.1	2.0335445
LOC111099517	rna-XM_022430829.1	8.2926745
LOC111099518	rna-XM_022430854.1	6.742899
LOC111099519	rna-XM_022430831.1	3.279013
LOC111099520	rna-XR_002633700.1	3.0587555
LOC111099521	rna-XM_022430833.1	9.9517835
LOC111099522	rna-XM_022430835.1	8.132522
LOC111099523	rna-XM_022430836.1	5.404762
LOC111099524	rna-XM_022430837.1	9.16531
LOC111099525	rna-XR_002633701.1	5.849245
LOC111099526	rna-XM_022430838.1	5.9912605
LOC111099527	rna-XM_022430839.1	10.957946
LOC111099528	rna-XM_022430840.1	5.775911
LOC111099529	rna-XM_022430875.1	4.3028865
LOC111099530	rna-XR_002633702.1	8.055346
LOC111099531	rna-XM_022430842.1	8.501477
LOC111099532	rna-XR_002633703.1	0.5711735
LOC111099533	rna-XM_022430845.1	7.148858
LOC111099534	rna-XM_022430846.1	16.3415645
LOC111099535	rna-XM_022430847.1	9.3579605
LOC111099536	rna-XM_022430849.1	0.6399645
LOC111099537	rna-XM_022430850.1	3.430851
LOC111099538	rna-XR_002633705.1	2.473304
LOC111099539	rna-XM_022430852.1	14.3519805
LOC111099540	rna-XM_022430853.1	6.9071995
LOC111099541	rna-XR_002633706.1	0
LOC111099542	rna-XM_022430855.1	3.527627
LOC111099543	rna-XM_022430857.1	0.918665
LOC111099544	rna-XM_022430858.1	5.025505
LOC111099545	rna-XM_022430859.1	12.247152
LOC111099546	rna-XM_022430860.1	0
LOC111099547	rna-XM_022430861.1	12.1711275
LOC111099548	rna-XM_022430865.1	13.013342
LOC111099549	rna-XM_022430862.1	0.136888
LOC111099550	rna-XR_002633707.1	1.3657645
LOC111099551	rna-XM_022430866.1	5.0393365
LOC111099552	rna-XM_022430868.1	5.7785595
LOC111099553	rna-XM_022430869.1	7.780323
LOC111099554	rna-XM_022430870.1	2.8612765
LOC111099555	rna-XM_022430871.1	6.9487235
LOC111099556	rna-XM_022430872.1	0.212209
LOC111099557	rna-XM_022430876.1	7.9315805
LOC111099558	rna-XM_022430873.1	0.965983
LOC111099559	rna-XM_022430874.1	0.883471
LOC111099560	rna-XR_002633709.1	4.0647055
LOC111099561	rna-XR_002633710.1	4.6255115
LOC111099562	rna-XR_002633711.1	1.5685685
LOC111099563	rna-XM_022430877.1	0.6711875
LOC111099564	rna-XM_022430880.1	0.777229
LOC111099565	gene-LOC111099565	6.7649055
LOC111099566	rna-XM_022430881.1	4.069911
LOC111099567	rna-XM_022430885.1	7.0964085
LOC111099568	rna-XR_002633712.1	1.709248
LOC111099569	rna-XM_022430886.1	2.4853655
LOC111099570	rna-XM_022430888.1	4.36603
LOC111099571	rna-XM_022430889.1	11.6469885
LOC111099572	rna-XM_022430890.1	18.044393
LOC111099573	rna-XM_022430893.1	11.4928225
LOC111099574	rna-XM_022430892.1	6.435781
LOC111099575	rna-XR_002633713.1	3.5925265
LOC111099576	rna-XR_002633718.1	21.2068195
LOC111099577	rna-XM_022430895.1	5.005918
LOC111099578	rna-XM_022430896.1	7.1729405
LOC111099579	rna-XM_022430898.1	1.301919
LOC111099580	rna-XM_022430920.1	12.4642205
LOC111099581	rna-XM_022430900.1	1.8099145
LOC111099582	rna-XM_022430901.1	12.8243245
LOC111099583	rna-XM_022430903.1	2.1012905
LOC111099584	rna-XM_022430906.1	8.7429645
LOC111099585	rna-XM_022430907.1	11.723335
LOC111099586	rna-XM_022430908.1	0.839515
LOC111099587	rna-XM_022430910.1	2.3967405
LOC111099588	rna-XM_022430916.1	6.767644
LOC111099589	rna-XM_022430917.1	20.8409655
LOC111099590	rna-XM_022430918.1	1.0068425
LOC111099591	rna-XM_022430921.1	1.9914145
LOC111099592	rna-XM_022430922.1	4.6775535
LOC111099593	rna-XM_022430926.1	4.305512
LOC111099594	rna-XM_022430932.1	9.4778645
LOC111099595	rna-XM_022430928.1	0
LOC111099596	rna-XM_022430929.1	2.1805675
LOC111099597	rna-XM_022430934.1	5.8783145
LOC111099598	rna-XM_022430935.1	5.966635
LOC111099599	rna-XR_002633723.1	0.2322275
LOC111099600	rna-XM_022430936.1	4.4369965
LOC111099601	rna-XM_022430941.1	3.0487145
LOC111099602	rna-XM_022430943.1	1.024172
LOC111099603	rna-XM_022430944.1	10.383248
LOC111099604	rna-XM_022430955.1	15.6366195
LOC111099605	rna-XM_022430994.1	4.8612065
LOC111099606	rna-XM_022430958.1	2.9951555
LOC111099607	rna-XR_002633724.1	3.3184985
LOC111099608	rna-XM_022430959.1	3.8521465
LOC111099609	rna-XM_022430960.1	5.045457
LOC111099610	rna-XM_022430961.1	5.267532
LOC111099611	rna-XR_002633725.1	17.6178815
LOC111099612	rna-XM_022430967.1	10.919069
LOC111099613	rna-XM_022430970.1	5.3288725
LOC111099614	rna-XM_022430976.1	1.464206
LOC111099615	rna-XM_022430972.1	8.5870495
LOC111099616	rna-XR_002633727.1	4.6686955
LOC111099617	rna-XM_022430979.1	4.4598985
LOC111099618	rna-XM_022430980.1	1.5415325
LOC111099619	rna-XM_022430981.1	1.959326
LOC111099620	rna-XM_022430982.1	0.7114865
LOC111099621	rna-XM_022430985.1	3.9968995
LOC111099622	rna-XM_022430986.1	3.4521235
LOC111099623	rna-XM_022430987.1	10.671652
LOC111099624	rna-XR_002633728.1	5.573922
LOC111099625	rna-XM_022430988.1	3.4256205
LOC111099626	rna-XM_022430989.1	11.590517
LOC111099627	rna-XM_022430990.1	6.254512
LOC111099628	rna-XM_022430995.1	12.9779415
LOC111099629	rna-XM_022430991.1	8.076857
LOC111099630	rna-XM_022430992.1	5.3798625
LOC111099631	rna-XM_022430993.1	10.2501615
LOC111099632	rna-XR_002633730.1	0.789406
LOC111099633	rna-XM_022430999.1	2.2500495
LOC111099634	rna-XM_022431000.1	0
LOC111099635	rna-XR_002633731.1	2.3555805
LOC111099636	rna-XR_002633732.1	0
LOC111099637	rna-XR_002633733.1	13.116938
LOC111099638	rna-XR_002633734.1	12.2578165
LOC111099639	rna-XM_022431002.1	6.2185145
LOC111099640	rna-XR_002633735.1	2.2150535
LOC111099641	rna-XM_022431006.1	1.3315495
LOC111099642	rna-XM_022431008.1	2.6031405
LOC111099643	rna-XM_022431011.1	2.909777
LOC111099644	rna-XM_022431009.1	0
LOC111099645	rna-XR_002633736.1	3.8342895
LOC111099646	rna-XM_022431012.1	0.670951
LOC111099647	rna-XR_002633737.1	2.4709725
LOC111099648	rna-XM_022431013.1	4.646436
LOC111099649	rna-XR_002633739.1	1.301334
LOC111099650	rna-XM_022431015.1	9.0743695
LOC111099651	rna-XM_022431017.1	3.9294915
LOC111099652	rna-XM_022431022.1	8.1944045
LOC111099653	rna-XM_022431018.1	8.1933045
LOC111099654	rna-XM_022431019.1	3.286217
LOC111099655	rna-XM_022431023.1	1.6578515
LOC111099656	rna-XM_022431024.1	4.7407895
LOC111099657	rna-XM_022431025.1	19.3427625
LOC111099658	rna-XM_022431026.1	7.3735695
LOC111099659	rna-XM_022431039.1	11.921217
LOC111099660	rna-XM_022431027.1	2.2552205
LOC111099661	rna-XR_002633740.1	4.831351
LOC111099662	rna-XR_002633741.1	0
LOC111099663	rna-XM_022431029.1	2.3728715
LOC111099664	rna-XM_022431040.1	5.1629255
LOC111099665	rna-XM_022431041.1	1.0949915
LOC111099666	rna-XM_022431042.1	13.043461
LOC111099667	rna-XM_022431043.1	0
LOC111099668	rna-XM_022431055.1	6.210976
LOC111099669	rna-XM_022431057.1	10.830898
LOC111099670	rna-XM_022431060.1	4.314999
LOC111099671	rna-XM_022431058.1	6.8708995
LOC111099672	gene-LOC111099672	3.5525495
LOC111099673	rna-XM_022431059.1	0
LOC111099674	rna-XM_022431065.1	2.1882735
LOC111099675	rna-XR_002633746.1	2.1498875
LOC111099676	rna-XM_022431067.1	16.6680755
LOC111099677	rna-XR_002633751.1	11.866679
LOC111099678	rna-XM_022431089.1	4.9327585
LOC111099679	rna-XM_022431068.1	7.481084
LOC111099680	rna-XM_022431069.1	11.4298755
LOC111099681	rna-XM_022431070.1	10.2640275
LOC111099682	rna-XM_022431072.1	8.696904
LOC111099683	rna-XM_022431074.1	0.1576995
LOC111099684	rna-XM_022431076.1	5.953598
LOC111099685	rna-XM_022431077.1	5.432842
LOC111099686	rna-XM_022431078.1	0.7219675
LOC111099687	rna-XM_022431082.1	4.373806
LOC111099688	rna-XM_022431084.1	3.894912
LOC111099689	rna-XM_022431086.1	1.3918365
LOC111099690	rna-XM_022431088.1	6.9547595
LOC111099691	rna-XM_022431090.1	12.8324375
LOC111099692	rna-XM_022431091.1	8.171296
LOC111099693	rna-XM_022431103.1	19.483081
LOC111099694	rna-XM_022431102.1	7.983459
LOC111099695	rna-XR_002633748.1	3.4614525
LOC111099696	rna-XM_022431104.1	4.3083865
LOC111099697	rna-XM_022431107.1	6.6231585
LOC111099698	rna-XR_002633749.1	0
LOC111099699	rna-XR_002633750.1	1.5589665
LOC111099700	rna-XM_022431108.1	5.0507765
LOC111099701	rna-XM_022431127.1	7.040429
LOC111099702	rna-XM_022431113.1	10.579782
LOC111099703	rna-XM_022431115.1	15.5092465
LOC111099704	rna-XM_022431116.1	14.1567925
LOC111099705	rna-XM_022431117.1	0.002845
LOC111099706	rna-XR_002633754.1	2.8187675
LOC111099707	rna-XM_022431118.1	0
LOC111099708	rna-XM_022431119.1	0.148746
LOC111099709	rna-XR_002633757.1	3.8161855
LOC111099710	rna-XR_002633758.1	0.337954
LOC111099711	rna-XM_022431121.1	1.1705215
LOC111099712	rna-XM_022431125.1	3.1032875
LOC111099713	rna-XM_022431126.1	3.648717
LOC111099714	rna-XR_002633760.1	1.1407555
LOC111099715	rna-XM_022431128.1	10.590667
LOC111099716	rna-XM_022431129.1	10.4195805
LOC111099717	rna-XM_022431130.1	14.0273435
LOC111099718	rna-XM_022431131.1	9.271552
LOC111099719	rna-XR_002633761.1	0
LOC111099720	rna-XR_002633762.1	1.124252
LOC111099721	rna-XM_022431138.1	3.1630665
LOC111099722	rna-XM_022431137.1	24.4179585
LOC111099723	rna-XM_022431140.1	4.8687355
LOC111099724	rna-XM_022431141.1	5.109026
LOC111099725	rna-XM_022431142.1	3.0973375
LOC111099726	rna-XM_022431143.1	0
LOC111099727	rna-XM_022431147.1	2.903676
LOC111099728	rna-XM_022431148.1	6.4798195
LOC111099729	rna-XM_022431149.1	15.3836
LOC111099730	rna-XM_022431150.1	1.5641805
LOC111099731	rna-XM_022431153.1	12.156828
LOC111099732	rna-XM_022431156.1	13.5618835
LOC111099733	rna-XR_002633764.1	0.641483
LOC111099734	rna-XM_022431157.1	6.1562885
LOC111099735	rna-XM_022431160.1	7.4026415
LOC111099736	rna-XM_022431161.1	9.5040825
LOC111099737	rna-XM_022431167.1	6.6661225
LOC111099738	rna-XM_022431170.1	20.05297
LOC111099739	rna-XM_022431168.1	6.78403
LOC111099740	rna-XM_022431169.1	6.899651
LOC111099741	rna-XM_022431171.1	15.677052
LOC111099742	rna-XM_022431172.1	5.174894
LOC111099743	rna-XR_002633768.1	1.4067305
LOC111099744	rna-XM_022431173.1	3.84077
LOC111099745	rna-XR_002633769.1	5.2271155
LOC111099746	rna-XM_022431177.1	9.8895465
LOC111099747	rna-XM_022431181.1	4.7758455
LOC111099748	rna-XM_022431180.1	8.5706
LOC111099749	rna-XM_022431182.1	19.713376
LOC111099750	rna-XM_022431183.1	0
LOC111099751	rna-XM_022431224.1	5.7037965
LOC111099752	rna-XM_022431186.1	9.277067
LOC111099753	rna-XM_022431187.1	1.9762875
LOC111099754	rna-XM_022431188.1	6.133092
LOC111099755	rna-XM_022431191.1	11.3969715
LOC111099756	rna-XM_022431192.1	11.1054775
LOC111099757	rna-XR_002633770.1	15.955427
LOC111099758	rna-XR_002633771.1	9.177118
LOC111099759	rna-XR_002633772.1	1.3615045
LOC111099760	rna-XR_002633776.1	4.0531085
LOC111099761	rna-XM_022431193.1	0.5434325
LOC111099762	rna-XR_002633777.1	0.687261
LOC111099763	rna-XR_002633778.1	7.0493235
LOC111099764	rna-XM_022431195.1	6.747192
