LOC111118248	GO:0003723,GO:0003735,GO:0006412,GO:0016020,GO:0022627
LOC111118257	GO:0003924,GO:0005525,GO:0005768,GO:0005793,GO:0005886,GO:0006904,GO:0008021,GO:0009306,GO:0017157,GO:0030141,GO:0030667,GO:0072659,GO:0000139,GO:0016192,GO:0019002,GO:0030658,GO:0031226,GO:0035272,GO:0043001,GO:0045055,GO:0035577,GO:0035579,GO:0043312
LOC111118302	GO:0001725,GO:0003779,GO:0005070,GO:0005158,GO:0005634,GO:0005813,GO:0005829,GO:0005886,GO:0005913,GO:0005915,GO:0005924,GO:0005925,GO:0006936,GO:0007160,GO:0008092,GO:0008286,GO:0015758,GO:0016363,GO:0032869,GO:0043149,GO:0045121,GO:0045725,GO:0046326,GO:0046889,GO:0048041,GO:0090004
LOC111118318	GO:0003723,GO:0005737,GO:0006397,GO:0008380,GO:0016607,GO:0051028
LOC111118358	GO:0004748,GO:0006260,GO:0009263,GO:0046872
LOC111118372	NA
LOC111118507	GO:0003360,GO:0004872,GO:0005622,GO:0005886,GO:0005887,GO:0007158,GO:0007612,GO:0009986,GO:0014069,GO:0016021,GO:0021549,GO:0030054,GO:0030182,GO:0030425,GO:0030534,GO:0031404,GO:0035176,GO:0035265,GO:0042043,GO:0042803,GO:0045202,GO:0045211,GO:0045216,GO:0048488,GO:0050808,GO:0050839,GO:0052689,GO:0060076,GO:0071625,GO:0090394,GO:0097104,GO:0097105,GO:0097110
LOC111118793	GO:0071601
LOC111118877	GO:0001507,GO:0003990,GO:0005886,GO:0030054,GO:0043083
LOC111119077	
LOC111119134	GO:0005765,GO:0007041,GO:0015019,GO:0016021,GO:0016746,GO:0051259
LOC111119195	GO:0000122,GO:0001837,GO:0003677,GO:0003723,GO:0005634,GO:0005654,GO:0005737,GO:0006351,GO:0030529,GO:0045893,GO:0090575
LOC111119203	GO:0001743,GO:0005096,GO:0005102,GO:0005634,GO:0005886,GO:0006915,GO:0007257,GO:0007368,GO:0008013,GO:0014069,GO:0016055,GO:0019901,GO:0019904,GO:0021797,GO:0021881,GO:0030159,GO:0030178,GO:0030877,GO:0030910,GO:0031122,GO:0031410,GO:0034244,GO:0042802,GO:0042803,GO:0045599,GO:0045860,GO:0046330,GO:0048048,GO:0048320,GO:0051260,GO:0055001,GO:0060070,GO:0060272,GO:0060823,GO:0070016,GO:2000060
LOC111119253	GO:0005737,GO:0008270,GO:0008743,GO:0019518
LOC111119485	GO:0002377,GO:0005524,GO:0005634,GO:0006974,GO:0030890,GO:0048304,GO:1901990
LOC111119535	NA
LOC111120530	GO:0005509,GO:0006897,GO:0016021,GO:0021517
LOC111121538	GO:0004165,GO:0004300,GO:0005739,GO:0005743,GO:0005759,GO:0006635,GO:0070062
LOC111121599	GO:0004198,GO:0005509,GO:0005737,GO:0007586
LOC111121616	GO:0004721,GO:0004722,GO:0005634,GO:0005654,GO:0006470,GO:0007050,GO:0016020,GO:0035970,GO:0046872
LOC111121674	GO:0000139,GO:0004402,GO:0004596,GO:0006334,GO:0006474,GO:0007059,GO:0008283,GO:0010485,GO:0017196,GO:0042803,GO:0043967
LOC111122219	GO:0005634,GO:0006351,GO:0006355
LOC111123248	GO:0005634,GO:0005737,GO:0005874,GO:0008017,GO:0042803
LOC111123385	GO:0000079,GO:0001933,GO:0005634,GO:0005730,GO:0005737,GO:0005813,GO:0005829,GO:0005874,GO:0007095,GO:0007346,GO:0008283,GO:0010921,GO:0012505,GO:0016020,GO:0019901,GO:0030262,GO:0030332,GO:0030968,GO:0031398,GO:0032088,GO:0043234,GO:0043407,GO:0044387,GO:0044389,GO:0044818,GO:0045944,GO:0051019,GO:0051059,GO:0071569,GO:0071901,GO:0097371,GO:1900182,GO:1901798,GO:1903363
LOC111123753	GO:0000287,GO:0002189,GO:0004749,GO:0005524,GO:0005829,GO:0006015,GO:0006144,GO:0006164,GO:0006167,GO:0006221,GO:0007399,GO:0009116,GO:0016208,GO:0016301,GO:0019003,GO:0030246,GO:0031100,GO:0034418,GO:0042802,GO:0042803,GO:0043234,GO:0043531,GO:0046101
LOC111124636	GO:0000398,GO:0005689,GO:0030626,GO:0032502,GO:0097157
LOC111124637	GO:0003707,GO:0004887,GO:0005634,GO:0006351,GO:0008270,GO:0042803,GO:0043565,GO:0045893,GO:0046965,GO:0046966,GO:0046982,GO:0070324
LOC111124776	NA
LOC111125017	GO:0000980,GO:0001102,GO:0001105,GO:0001745,GO:0003677,GO:0003705,GO:0005634,GO:0005667,GO:0005737,GO:0006357,GO:0007179,GO:0007391,GO:0007419,GO:0007424,GO:0007476,GO:0007480,GO:0007488,GO:0007507,GO:0008586,GO:0010629,GO:0030618,GO:0030707,GO:0030718,GO:0035019,GO:0035290,GO:0042078,GO:0043565,GO:0045595,GO:0045705,GO:0045887,GO:0045944,GO:0046872,GO:0048100,GO:0050803,GO:0060799,GO:0061353,GO:2000134
LOC111125022	GO:0003677,GO:0003682,GO:0004386,GO:0005524,GO:0006281,GO:0006334,GO:0006336,GO:0006338,GO:0006351,GO:0010571,GO:0016569,GO:0016605,GO:0030330,GO:0031297,GO:0031933,GO:0032206,GO:0042393,GO:0045944,GO:0046872,GO:0070603,GO:0072711,GO:1900112,GO:1901581
LOC111125357	GO:0001658,GO:0003007,GO:0005509,GO:0005622,GO:0005886,GO:0007009,GO:0007156,GO:0007157,GO:0007219,GO:0008543,GO:0016021,GO:0021987,GO:0022008,GO:0035329,GO:0043931,GO:0045177,GO:0048565,GO:0060122,GO:0070062,GO:0072137,GO:0072307
LOC111125676	GO:0000902,GO:0001701,GO:0001750,GO:0005654,GO:0005737,GO:0005856,GO:0005929,GO:0007224,GO:0008406,GO:0030326,GO:0030991,GO:0031076,GO:0031514,GO:0032391,GO:0035721,GO:0042471,GO:0048701,GO:0050877,GO:0055123,GO:0060271,GO:0060830,GO:0060831,GO:0061055,GO:0061512,GO:0097730
LOC111125783	GO:0016020,GO:0016021
LOC111125903	GO:0005524,GO:0005634,GO:0005737,GO:0005829,GO:0033146,GO:0034976,GO:0046872,GO:0071566,GO:0071569,GO:1990592
LOC111125950	GO:0005634,GO:0005829,GO:0005886,GO:0005923,GO:0005938,GO:0006461,GO:0007043,GO:0007049,GO:0007163,GO:0007409,GO:0016324,GO:0030334,GO:0043234,GO:0051301,GO:0070062,GO:0070830
LOC111126450	GO:0005634,GO:0005737,GO:0005856,GO:0008134,GO:0008154,GO:0014069,GO:0030027,GO:0030054,GO:0030175,GO:0030296,GO:0030426,GO:0045211
LOC111126477	GO:0002576,GO:0005524,GO:0005525,GO:0005576,GO:0005730,GO:0005737,GO:0005813,GO:0005829,GO:0016020,GO:0016887,GO:0031093,GO:0045296,GO:0046034,GO:0046872,GO:0070062
LOC111126562	GO:0000060,GO:0003723,GO:0005576,GO:0005635,GO:0005643,GO:0005654,GO:0005737,GO:0005829,GO:0006309,GO:0006606,GO:0006607,GO:0006610,GO:0007079,GO:0007080,GO:0008139,GO:0008270,GO:0008536,GO:0008565,GO:0016020,GO:0019054,GO:0019899,GO:0019904,GO:0030953,GO:0031291,GO:0031965,GO:0034399,GO:0035580,GO:0040001,GO:0043312,GO:0045184,GO:0045540,GO:0051879,GO:0070062,GO:0071782,GO:0075733,GO:0090307,GO:1904813
LOC111126804	GO:0005634,GO:0005829,GO:0015629,GO:2001243
LOC111127785	GO:0003924,GO:0005525,GO:0005739,GO:0032543,GO:0032790
LOC111127967	GO:0005201,GO:0005509,GO:0005578
LOC111128427	
LOC111128766	GO:0003382,GO:0003779,GO:0005829,GO:0005856,GO:0005911,GO:0005912,GO:0007010,GO:0007015,GO:0007298,GO:0007303,GO:0007390,GO:0007391,GO:0007396,GO:0007409,GO:0007411,GO:0008064,GO:0008258,GO:0010591,GO:0017124,GO:0030027,GO:0030036,GO:0030335,GO:0030424,GO:0030425,GO:0031252,GO:0031346,GO:0032433,GO:0032956,GO:0035262,GO:0045886,GO:0046847,GO:0048749,GO:0048813,GO:0051489,GO:0051491,GO:0060288,GO:0071212,GO:1990255
LOC111128864	GO:0000278,GO:0000775,GO:0000776,GO:0000922,GO:0000940,GO:0001822,GO:0003682,GO:0005634,GO:0005635,GO:0005654,GO:0005737,GO:0005813,GO:0005819,GO:0005829,GO:0005930,GO:0007059,GO:0007062,GO:0007094,GO:0007517,GO:0008022,GO:0008134,GO:0008283,GO:0010389,GO:0015031,GO:0016202,GO:0016363,GO:0021591,GO:0030154,GO:0030496,GO:0036064,GO:0042493,GO:0042803,GO:0045120,GO:0045892,GO:0048471,GO:0051301,GO:0051310,GO:0051382,GO:0051726,GO:0070840,GO:0071897,GO:0097539
LOC111128996	GO:0001558,GO:0001568,GO:0001756,GO:0004867,GO:0005520,GO:0005576,GO:0016021,GO:0048570
LOC111129143	GO:0008376,GO:0016020,GO:0016021,GO:0030166,GO:0032580,GO:0046872,GO:0047237,GO:0050650,GO:0050651
LOC111129785	GO:0005634,GO:0005667,GO:0006357,GO:0007507,GO:0030154,GO:0043565,GO:0048561
LOC111129953	
LOC111130008	GO:0005509
LOC111130217	GO:0004672,GO:0004674,GO:0004693,GO:0005524,GO:0005634,GO:0005737,GO:0005929,GO:0006468,GO:0007165,GO:0010468,GO:0035556,GO:0046872,GO:0097546
LOC111130338	GO:0000138,GO:0005737,GO:0005794,GO:0005886,GO:0006810,GO:0007270,GO:0007399,GO:0008105,GO:0009612,GO:0017137,GO:0030054,GO:0030140,GO:0030425,GO:0032580,GO:0040026,GO:0043005,GO:0043025,GO:0043058,GO:0045202,GO:0050975,GO:0097120,GO:1902946,GO:1903361,GO:1905852
LOC111130463	
LOC111130549	GO:0005524,GO:0005753,GO:0005886,GO:0015986,GO:0045261,GO:0046933
LOC111130555	GO:0005634,GO:0005730,GO:0005737,GO:0008017,GO:0014069,GO:0030054,GO:0030165,GO:0030425,GO:0031122,GO:0032403,GO:0035372,GO:0043025,GO:0043197,GO:0043198,GO:0045184,GO:0097110,GO:1902897,GO:0000164,GO:0005628,GO:0008157,GO:0019888,GO:0030476,GO:0043666
LOC111131488	GO:0000138,GO:0005737,GO:0005794,GO:0005886,GO:0006810,GO:0007270,GO:0007399,GO:0008105,GO:0009612,GO:0017137,GO:0030054,GO:0030140,GO:0030425,GO:0032580,GO:0040026,GO:0043005,GO:0043025,GO:0043058,GO:0045202,GO:0050975,GO:0097120,GO:1902946,GO:1903361,GO:1905852
LOC111131751	GO:0003676,GO:0005634,GO:0005654,GO:0005829,GO:0006351,GO:0006355,GO:0008270,GO:0051321
LOC111131766	GO:0005385,GO:0005769,GO:0005794,GO:0005886,GO:0006828,GO:0007173,GO:0010043,GO:0016021,GO:0043524,GO:0055037,GO:0061088,GO:0070374,GO:0071421,GO:0071579,GO:1903427,GO:1904385,GO:1905802,GO:2000773,GO:0001701,GO:0005737,GO:0005783,GO:0006829,GO:0006874,GO:0006882,GO:0019855,GO:0030315,GO:0031965,GO:0046929,GO:0070509,GO:0070574,GO:0071584,GO:0071585,GO:0090281
LOC111132418	GO:0005635,GO:0007611,GO:0008355,GO:0048149
LOC111132839	GO:0000082,GO:0005634,GO:0051301,GO:0051726
LOC111133250	GO:0005744,GO:0016021,GO:0030150
LOC111133666	NA,GO:0006351,GO:0007275,GO:0046872,GO:0003146,GO:0003682,GO:0005634,GO:0006412,GO:0007064,GO:0007417,GO:0007507,GO:0009303,GO:0035118,GO:0048565,GO:0048589,GO:0048703,GO:0060828,GO:0070050,GO:0071733,GO:0008360,GO:0008881,GO:0009252,GO:0071555,GO:0004888,GO:0007166,GO:0016021
LOC111133851	GO:0001947,GO:0003146,GO:0003707,GO:0005634,GO:0006351,GO:0008270,GO:0008434,GO:0043565,GO:0060119,GO:0071599
LOC111133922	GO:0000339,GO:0003723,GO:0003743,GO:0005829,GO:0006446,GO:0008135,GO:0016032,GO:0016281
LOC111134126	GO:0003677,GO:0005634,GO:0006351,GO:0006355,GO:0046872
LOC111134305	GO:0006355
LOC111134521	NA,GO:0003723,GO:0003968,GO:0004197,GO:0008242,GO:0008270,GO:0016021,GO:0019079,GO:0019082,GO:0033644,GO:0036459,GO:0039502,GO:0039520,GO:0039548,GO:0039579,GO:0039595,GO:0039648,GO:0044220
LOC111134536	GO:0003700,GO:0005634,GO:0005737,GO:0006351,GO:0030431,GO:0038202,GO:0042594,GO:0042803,GO:0044246,GO:0045893,GO:0046982
LOC111134702	GO:0046872
LOC111134737	GO:0003707,GO:0005634,GO:0006351,GO:0008270,GO:0008434,GO:0043565
LOC111135325	GO:0000082,GO:0000715,GO:0000717,GO:0001701,GO:0005654,GO:0006283,GO:0006293,GO:0006294,GO:0006295,GO:0006296,GO:0006974,GO:0007050,GO:0008284,GO:0008285,GO:0016032,GO:0030097,GO:0030853,GO:0031464,GO:0031625,GO:0033683,GO:0035019,GO:0042769,GO:0042787,GO:0043161,GO:0043687,GO:0051246,GO:0070911,GO:0080008,GO:0097193,GO:1900087,GO:2000001,GO:2000819
LOC111135494	GO:0005634,GO:0005737,GO:0005765,GO:0005829,GO:0015630,GO:0016020,GO:0016021
LOC111135559	NA
LOC111135619	GO:0002039,GO:0004197,GO:0004843,GO:0005634,GO:0005737,GO:0005769,GO:0006281,GO:0006511,GO:0006914,GO:0006974,GO:0010506,GO:0016579,GO:0030330,GO:0043124,GO:0044325,GO:0071347
LOC111135673	GO:0000139,GO:0005794,GO:0007030,GO:0016021,GO:0042803,GO:0048193,NA
LOC111135935	GO:0005887,GO:0015129,GO:0015293
LOC111136118	GO:0000932,GO:0005737,GO:0006417,GO:0007275,GO:0010494,GO:0033962,GO:0003723,GO:0017148,GO:0017151,GO:0030529,GO:0043234
LOC111136148	GO:0000123,GO:0000381,GO:0002165,GO:0003677,GO:0004386,GO:0005524,GO:0005634,GO:0006325,GO:0006351,GO:0006355,GO:0007049,GO:0008094,GO:0010629,GO:0010906,GO:0016458,GO:0016573,GO:0030097,GO:0035019,GO:0035207,GO:0035222,GO:0035267,GO:0036098,GO:0043486,GO:0045747,GO:0048477,GO:0048813,GO:0070983,GO:2000637
LOC111136509	GO:0003682,GO:0005737,GO:0006351,GO:0035327,GO:0045944,GO:0071339,GO:0071391
LOC111136820	GO:0000470,GO:0003723,GO:0005730,GO:0008284,GO:0009383,GO:0070475
LOC111137309	GO:0005886,GO:0005918,GO:0008366,GO:0019991,GO:0021682,GO:0031225,GO:0045197,GO:0060857,GO:0061343
LOC111137407	GO:0005634,GO:0006351,GO:0006355
LOC111137664	GO:0001102,GO:0001191,GO:0001707,GO:0001708,GO:0003677,GO:0003700,GO:0005634,GO:0006351,GO:0010977,GO:0014043,GO:0023019,GO:0032525,GO:0045944
LOC111137675	GO:0003677,GO:0003700,GO:0005634,GO:0006351,GO:0006355,GO:0046872
LOC111137877	GO:0004458,GO:0005739,GO:0005743,GO:0050660
LOC111138117	GO:0010972,GO:0030336
LOC111138233	GO:0004222,GO:0005773,GO:0030176,GO:0046872,GO:0071586
LOC111138488	GO:0004857,GO:0031398,GO:0032436
