t_id,controls_FPKM_Coeff_of_Var,exposed_FPKM_Coeff_of_Var
73,0.976834980379887,0.205990897651031
74,0.516185646916765,0.534318268630468
75,0.253955953315828,0.333358447611213
76,0.103467850759821,0.325574904998342
77,0.395721563166755,0.992077236175319
78,0.122628591429411,0.597788656295088
79,1.02136058422734,1.64178898007333
80,0.480338453902675,0.566341719385385
81,NA,1.62882076655347
82,0.513552015804716,0.805842833916051
83,NA,NA
84,0.479895084024838,0.728417675144125
85,0.761831301245696,0.953993683317465
86,0.262031979652803,0.332619739903658
87,0.175864825085695,0.412907168673113
88,0.962583834154887,0.168138397766753
89,0.131607311628656,0.161419150477041
90,1.24630060842947,1.88472470930255
91,0.175844932053355,1.83405404435614
92,1.56989142869034,1.48328364990853
93,0.76539627751961,1.2215723996672
94,0.577252367642522,0.432396220322731
95,0.710670381122114,2.78805492396947
96,0.2447599173979,0.243009460623913
97,2.125,2.37295244976645
98,2.125,1.86312096395995
99,NA,2.91681547239451
100,NA,2.16555910943955
101,1.30263782948137,2.89821302342377
102,1.29719073008174,2.91681547239451
103,1.06266658687915,0.816294431766348
104,1.7664543960887,1.80033612088779
105,1.7574470434024,1.83797645732852
106,2.125,2.91681547239451
107,2.125,2.48036723112561
108,1.26898099739253,0.923487030452827
109,NA,2.91681547239451
110,0.511144197856236,0.310183869772113
111,2.125,0.526631504844731
112,0.518964460196441,0.352271505430514
113,0.687140660458721,1.75771675154373
114,NA,NA
115,0.411748172264504,1.02761751020518
116,0.620180617099344,2.91681547239451
117,2.125,2.57972222351024
118,0.560736416256517,0.658811856463257
119,0.61719763353563,0.334665485373546
120,0.553925984619077,1.93343498519861
121,2.125,0.666802175475413
122,0.280876863833469,0.494996963459762
123,1.34759345758677,0.419602455756963
124,0.173772602843067,0.331183747865766
125,0.237227926976621,0.389335057728513
126,0.666729025482469,1.26096685340613
127,2.125,2.21870545859777
128,0.273776035201787,0.530968924777486
129,0.566064034407656,1.13131179405244
130,1.35595958057715,NA
131,0.916554526990675,1.47100661255844
132,0.695958281817863,1.07425630192125
133,1.07177644003912,NA
134,0.680238647270799,0.725719640249603
135,0.504396280605641,1.43185358029063
136,0.540099765751738,0.666322025739533
137,0.433864221791882,1.91132865018622
138,1.2277349909188,2.37885072365377
139,0.364494809546711,1.25245912860373
140,0.556569352382554,0.833038995240909
141,0.429583428374606,1.02907796514212
142,0.365001532298892,0.881389320674488
143,0.185341301597689,0.755731745343528
144,0.456362411800758,1.9399824771592
145,0.769718973818965,0.883427816343002
146,1.27391884958242,0.620532356351576
147,0.435278936901235,0.40228319966144
148,0.468924586538784,0.827184924753223
149,0.791614412377985,1.23685981563683
150,0.288012131144799,0.309058682024731
151,0.256740978095287,0.568701351039482
152,2.125,0.943467744339289
153,0.573405231026455,0.366376116592585
154,0.493052072215654,0.678996435130891
155,0.130698500358052,0.279775542165798
156,1.20183065411597,0.316240080002288
157,0.700840117999816,1.27145289907999
158,2.125,2.91681547239451
159,1.24087290457709,2.91681547239451
160,0.49439839024019,1.09117875007236
161,0.428637778811283,1.31684389370692
162,NA,2.91681547239451
163,NA,NA
164,0.776987729310123,1.80912229528864
165,2.125,2.12429585169456
166,0.606123128485197,1.52745601731201
167,0.642226089934513,1.26246890406044
168,1.09314536214604,1.13035714974276
169,0.533181240647209,0.616702313241486
170,0.440255884052954,0.40999350144924
171,0.638573527479177,0.987025753075109
172,0.40304801383092,0.93660038587372
173,0.733828833152731,0.988657540437485
174,0.400989764477963,1.03579945197096
175,0.320006937435819,2.91681547239451
176,0.439341405139253,0.940257740799166
177,0.168023836592548,1.01631946801368
178,0.321400903776073,0.484287963142468
179,0.641330658606582,0.67100084018653
180,0.516103188892662,0.684058695081089
181,0.47201510521031,0.982723179030002
182,0.437330585881032,1.14118140532373
183,0.464944690041699,1.15769676513391
184,0.509442818629026,0.901983828023081
185,0.458517629692148,0.398678349023378
186,0.607240015558555,0.680665751610142
187,0.595240726410338,0.767146425788111
188,0.486129346578234,1.39644285129914
189,0.978522508091647,1.99964410576125
190,NA,2.91681547239451
191,0.448506888215514,0.790984343979584
192,0.50514618342505,0.453897773204272
193,0.636391902589781,0.177525671805555
194,0.524060839402653,0.411615877252316
195,1.02459538874875,0.5736032467816
196,1.39251006582614,2.08036725746051
197,0.744116673577518,2.91681547239451
198,0.0983692410072164,0.317205167273079
199,0.462762041572572,0.26514447603038
200,1.8473568266197,1.39708595385758
201,1.3797838639934,1.4228411390053
202,0.444166753127554,0.988588458693101
203,0.548981698198497,1.19946160802534
204,1.44700945385485,0.82644568471844
205,1.08032534998348,0.88345608742386
206,0.0777219770317291,0.155268212958304
207,2.125,0.877853680648788
208,0.833835076923067,1.34807321069067
209,NA,NA
210,0.611490624217864,0.773571992826137
211,2.125,NA
212,0.595255797822252,0.974295194592533
213,0.659149976140457,0.940396826447043
214,0.375166519628787,0.782957000198246
215,2.125,0.580521899922662
216,1.70436922176846,0.581082625688759
217,2.125,0.634420312927935
218,NA,NA
219,1.19079594701483,2.91681547239451
220,2.125,2.8970564795933
221,2.125,1.1235009585209
222,1.37599885066418,1.61394575459461
223,0.917521225765564,1.59991625783416
224,1.00473249061075,1.57298076072951
225,0.650440248131045,0.983017657571595
226,0.605018775819659,0.776071049657341
227,0.503294017612048,2.08731432786339
228,0.482705324916143,0.98315634278247
229,0.488065852346953,0.93946765254323
230,0.97313099061434,2.21369367334674
231,0.68435102151191,1.28548059549234
232,0.980258260203962,1.90029885130079
233,0.793546216015252,0.867670309029257
234,0.385477039428007,1.14950001409558
235,0.495926999076337,1.22768479769979
236,0.710987486112088,2.91681547239451
237,0.67131081385171,1.25779193230702
238,2.125,0.350946439036783
239,2.125,1.11229588344646
240,0.927022074275939,0.921384562311546
241,0.310539693031231,0.778322821136941
242,0.46914199488377,0.394897723427616
243,1.76655128443695,1.15254870007343
244,0.663079103928443,0.862192427278055
245,0.888500658246564,0.555877808583725
246,1.67200410082449,0.907413636336318
247,1.46587880831509,0.895163785279747
248,0.793927314628356,0.761156084094478
249,1.59160772529252,0.433871780291196
250,1.65570984892557,1.36106766670862
251,0.638903391625443,1.06977685012952
252,NA,1.23782088404015
253,0.659725893411062,1.12856460172013
254,0.434059322046532,1.297032470379
255,0.273679862508782,2.58357325544942
256,0.55308784431672,0.655423990400043
257,0.262960717812182,0.316623755992674
258,0.754657512321963,1.49529396404336
259,1.60601816905614,1.01784984156798
260,1.76513690073172,2.23485376293219
261,0.130135390161014,0.18331628728744
262,0.305069185857257,0.340460150790724
263,0.448991716071247,1.02585128629898
264,2.125,2.91681547239451
265,0.502412989377743,1.1700080450069
266,0.583506560487903,2.91681547239451
267,0.247683069259033,1.23828156303329
268,1.45804843812856,2.91681547239451
269,1.47013629861468,1.66099519289363
270,0.924761014407452,0.645260233983214
271,0.186554913808364,0.142645111069767
272,0.601131989934561,0.39074659106716
273,0.196177670747008,0.136538562199553
274,2.125,0.702981217925503
275,0.877694646353724,0.379236841835768
276,0.482613653411131,0.473885939664085
277,0.341811453365016,0.456432893794421
278,0.461885953914437,0.382771307237769
279,0.426103017201013,0.657908159288183
280,0.4908805256262,0.554282619401129
281,0.458321342105981,0.279716009409182
282,1.04489983403381,0.363859008850957
283,0.887373493638034,2.445485205818
284,0.961315252174185,2.91681547239451
285,1.2376390773111,0.886408518985474
286,0.873971128151488,1.82356348785598
287,0.225696087562104,0.261300756522737
288,0.242787872522693,NA
289,0.544072688611564,0.221893612275851
290,1.31322541190173,0.236728878034365
291,0.863086984051952,0.175858170824948
292,1.19664788288241,0.212005783077663
293,1.45543667242498,1.48205438374644
294,0.446229142029111,0.854378139420392
295,0.34147054788737,1.75202182823756
296,0.433693401862617,0.343728968421997
297,0.57407853614019,1.04905443351571
298,0.87261730123306,1.4458665381195
299,NA,NA
300,1.2281024685245,NA
301,1.18862573925709,1.45687687633852
302,0.562199381134834,1.47769407593905
303,0.472879841139331,1.05398815865071
304,0.408089081281824,0.892883542441359
305,0.153571833867441,0.270407860912489
306,0.529126471707073,0.835802126383977
307,0.407536617932259,1.29840855646896
308,0.662466701104384,0.736959877469956
309,0.910258108949822,1.38385474294641
310,1.6460474938412,NA
311,0.789425298906899,1.28419887224293
312,0.82226495367935,1.17868747943875
313,1.24824476610736,2.91681547239451
314,0.433277367071552,1.22456893532808
315,0.554333635811493,0.891319582073729
316,0.778101520187089,1.98620478595787
317,1.47066641890987,1.00396716091173
318,2.125,1.28031338356027
319,0.518068773943245,0.312947662079546
320,1.01018860111743,0.806821950587793
321,0.858478022638933,0.461896673623141
322,2.125,1.49914775439957
323,0.229665146186568,0.480966843219879
324,0.806366545531667,1.87778096545559
325,NA,1.27458051116463
326,NA,1.15517070319902
327,1.24598891189854,0.289232597821579
328,0.456094243411771,0.309760135289987
329,NA,0.886205056712936
330,NA,0.219436453281815
331,NA,0.48906757684489
332,0.462624031273066,0.224700721705305
333,0.776720547778853,0.669229643000147
334,1.31930790389772,0.484818182949174
335,1.51317579792948,0.631787177790347
336,1.00189428283758,0.311096320814152
337,1.2605440770568,0.89401682840403
338,1.03223712681505,0.583508541275701
339,2.12499674312781,0.890759951301094
340,2.125,1.51602702513166
341,0.455310044402614,0.609623411531971
342,1.23316813461956,0.511482656136594
343,1.36006401920601,1.39234086180874
344,0.347214847364383,0.480718452561523
345,0.449471144201321,0.733063470725128
346,0.343356812206922,0.207151317374182
347,0.544129480657652,0.737226854679355
348,0.274844889291951,0.943323469611202
349,1.07565635953098,0.854086975959594
350,0.642116565852734,0.549955172751027
351,0.686750634766208,0.595135294102783
352,0.72061555829964,0.686190128876307
353,0.694904848862253,0.566628929066837
354,2.125,NA
355,0.56454356488228,0.696409126378277
356,1.36665807016467,0.859985912146749
357,0.674576610656099,1.180188213565
358,0.430763588295844,0.533304499464594
359,0.693497288335813,0.539478310564993
360,0.336054931413541,0.797328988173229
361,2.125,0.642147096044561
362,0.462786097945082,1.05761042911203
363,2.125,NA
364,0.852701238203778,0.903819418850803
365,1.79768087957482,2.18752233058214
366,0.277373725634941,1.22884770941939
367,0.576672996396301,2.47813154494904
368,0.528770767305692,0.704804943832374
369,1.69384876426719,1.83390973803943
370,0.186166030667511,2.29354708799376
371,0.952660533315931,1.39823190990495
372,1.35035487716758,2.91681547239451
373,2.125,2.91681547239451
374,2.125,2.91681547239451
375,2.125,2.91681547239451
376,NA,NA
377,NA,NA
378,2.125,NA
379,1.53487511539102,2.91681547239451
380,1.65622792003364,2.91681547239451
381,1.45997694599174,1.93599333920763
382,0.342960612450825,2.63738643785207
383,0.835086298390724,1.43011369303608
384,1.17806974365075,1.90973462045188
385,0.641603015895186,1.23041825117418
386,0.493254115196966,2.91681547239451
387,0.494611422340487,2.91681547239451
388,2.125,1.15665138321748
389,0.377126440604903,0.55540174385304
390,NA,0.714312110692855
391,0.747686370257888,1.24259079017384
392,0.609237878120687,0.572231855704639
393,0.20805199848859,1.26180658715746
394,0.446119494975387,0.520312630827126
395,0.250917881706592,0.34476685152814
396,0.403253036946438,0.486228552798682
397,2.125,1.45236436431379
398,1.24501913587375,1.34517617518957
399,0.323086100343769,0.620597109729279
400,0.59895911803467,0.765928464969441
401,0.347772674526448,0.235829298136668
402,0.252189834406391,0.500503005516801
403,0.342816849707412,0.445837564023984
404,0.557412092592927,1.04095447951423
405,0.506727453193389,1.03763504936849
406,0.36053584868442,1.60201787383551
407,0.342432671984884,1.72695710786228
408,0.509187965597435,1.61922230120234
409,0.807563946032432,1.25518143650129
410,0.461242064438597,0.379595412844472
411,NA,1.28351462868702
412,0.315509210027029,0.441410821502742
413,0.828019407283311,2.91681547239451
414,0.481035661127671,2.48566747317116
415,1.19541686157225,2.91681547239451
416,0.436635924969568,0.466820341437449
417,0.355349731874623,1.04509841046057
418,0.293139669716259,0.209641299484293
419,0.544746696990871,1.00143470970952
420,0.191242439764951,0.438389687424242
421,0.647204157482028,0.753540947341536
422,2.125,1.90198763481007
423,0.81136122429014,0.298415877901696
424,1.71855657176314,1.31853970916286
425,0.331066198452988,2.02463054613422
426,2.125,0.818247153789951
427,0.796237886193451,1.06616612874028
428,0.501185599932426,0.574916144474115
429,0.519823436079658,0.633023322944273
430,NA,NA
431,NA,2.91681547239451
432,0.627068608712853,2.36951150319512
433,0.255936311098747,0.52268719599576
434,2.125,0.650721563015893
435,NA,1.07850583819946
436,0.309719489931179,2.04099904286219
437,0.675757523154092,0.885577027032505
438,0.533003507866034,0.775441978911052
439,0.77848098219965,0.516648694226735
440,2.125,2.02602294677483
441,0.217075617029677,0.253964210579917
442,0.74799678016135,0.627674937338029
443,0.546727178515175,0.350035285274087
444,0.131846531398969,0.243146669465509
445,0.66617805386242,0.516415899512768
446,0.58692361832618,0.782452697609095
447,2.12463620959857,2.90446616240436
448,2.125,1.55073793004741
449,0.96764146383886,0.883170716896237
450,2.125,0.852579105519154
451,NA,0.823623973467371
452,0.48746784984515,0.451310493599601
453,NA,0.584708629231869
454,0.439327466584594,0.426327762788418
455,0.377862014795889,2.34079845937323
456,0.743112823315049,0.855623705812543
457,NA,2.91681547239451
458,1.70232070059556,0.915482313855193
459,0.543410900879321,0.490434906564575
460,0.439715063275841,0.608533939094634
461,0.684314320678566,0.652708315146574
462,2.125,NA
463,0.675556543690618,1.10367228715805
464,1.5402820799979,0.214947845602795
465,2.125,1.20336873333318
466,0.736545350692629,0.569863089304979
467,0.163269034486361,0.566516083750029
468,0.569061120989303,0.891335240798998
469,0.270497285293822,0.231561887024966
470,0.823941355759982,0.726857280117209
471,0.5842661736844,0.29469791833559
472,0.588543839193965,2.52857639411886
473,2.125,1.23183183890802
474,0.521733562148552,0.558682922201061
475,1.43044375868545,2.91681547239451
476,1.88627800786792,1.44868014346193
477,0.391623863977509,0.350647861918927
478,2.125,2.91681547239451
479,0.405780147754465,1.05283308182226
480,0.529445481016925,1.5091370531484
481,0.710086937071566,1.55039982906199
482,0.49787228860264,2.00804050570828
483,0.617089956563772,1.15629775324863
484,0.60404188166633,1.20600598641703
485,0.281950127519783,0.432593196033224
486,0.350079144410686,0.604542048292893
487,0.495259404133262,0.225242253450289
488,0.157363969412561,0.322216630704474
489,0.293505130400916,0.387410717256204
490,0.118908178618134,0.91807042389964
491,0.294390422908728,0.453729978991123
492,0.464313846320255,0.579030820234572
493,0.404634540287445,0.2978831340684
494,2.125,2.696390715595
495,0.714622404880398,1.41627717075375
496,NA,2.91681547239451
497,NA,1.89225701677633
498,2.125,0.923841773374876
499,2.125,0.788910970685
500,0.701105557388681,2.91681547239451
501,0.967019031320095,2.91681547239451
502,0.664322456956277,1.21128870409829
503,1.70262015820035,NA
504,0.459325612520996,0.906755745913914
505,0.694208848379204,1.18691935701298
506,0.382211124498768,0.826696445106753
507,NA,2.91681547239451
508,0.697963916446061,2.91681547239451
509,1.32894624960379,0.879054277280944
510,NA,2.91681547239451
511,1.86825008601944,1.37938489246898
512,2.125,2.15636923052243
513,0.311918731806732,0.38048480764044
514,0.58766758008033,1.60889678362058
515,NA,2.91681547239451
516,NA,1.78794908394769
517,2.125,2.91681547239451
518,0.881860763132683,2.91681547239451
519,NA,2.91681547239451
520,NA,NA
521,1.59901663133078,0.922226946250154
522,0.867456078069247,1.18135971059594
523,NA,NA
524,0.989219168822159,1.81312163296888
525,NA,NA
526,NA,NA
527,1.59132158455141,1.90996405965621
528,1.89643317860045,0.927331773745183
529,0.615499427788932,1.20646471410181
530,0.292127564049088,0.710588594831833
531,0.194587122988737,0.302991422812413
532,0.186831293242489,0.331496284606342
533,0.26001463900794,0.373296659932312
534,0.266926393727387,0.356849134155877
535,0.588244605578772,0.31097794801037
536,0.419118311783341,0.360444709582035
537,0.358368423465393,0.588803161102028
538,0.736807965289825,0.885765200807578
539,0.718975366268205,1.43700123980957
540,0.492172668483504,0.546712327328495
541,1.56971990563045,2.86089629304238
542,0.990931366048747,2.91681547239451
543,NA,NA
544,0.853426021400877,2.91681547239451
545,1.1279775650298,0.795948201005647
546,NA,2.91681547239451
547,NA,NA
548,1.00962556091327,1.69140627175942
549,2.125,2.91681547239451
550,0.511613588057884,0.595652767370867
551,NA,NA
552,1.25781332979574,1.45607215400026
553,0.452570770896623,0.58473778097847
554,NA,NA
555,NA,NA
556,NA,1.91127624682366
557,NA,NA
558,NA,NA
559,NA,NA
560,2.125,1.25759215104345
561,0.615349048760942,2.00252446879702
562,0.387006150319268,0.901607751213921
563,0.734456898060705,2.08048564055301
564,0.667755813879146,0.843007425666681
565,2.125,2.20628469265065
566,0.47176644822685,0.757480664479372
567,0.783332834445307,0.718381007946573
568,NA,NA
569,NA,NA
570,2.125,0.99828920037656
571,0.707873509588731,1.00246368818899
572,0.319685557010303,0.42873659950335
573,0.485855044988166,0.447273056050154
574,1.0809614474074,2.91681547239451
575,NA,NA
576,0.470208962437419,1.29183154333804
577,1.1937218064627,1.14279576197118
578,0.259339386073324,0.579683348139204
579,0.223341270365427,1.1118779938809
580,0.151406476401755,0.545133974895667
581,2.125,0.681806081892051
582,0.476280476411041,1.38886346876235
583,0.78393272456053,1.07412677482618
584,2.125,0.711743127871479
585,2.125,2.05987975320196
586,1.8011551744819,0.73635568108888
587,1.87572247652384,0.957924834415466
588,NA,1.42090846912367
589,2.125,0.74125847534056
590,2.125,1.03670905674285
591,1.69425363044104,0.557563020309093
592,NA,NA
593,0.284638191557396,0.358288196045826
594,1.39428217868514,0.407379887639819
595,0.490046260265154,2.1286051900009
596,0.934466207486031,2.91681547239451
597,0.919921780885268,1.06921716603849
598,1.85522484339418,2.91681547239451
599,0.461019762854928,0.600682116931675
600,2.125,1.41261561137968
601,1.1009611911236,0.904021561608626
602,0.414478821961484,0.719256919567946
603,NA,0.723114202935462
604,0.533570183288238,0.455681986302693
605,1.15414046918812,2.86082837311038
606,0.880002096160703,1.0301297915309
607,2.125,NA
608,0.170895223294383,2.36721091969792
609,1.22688534970736,0.812489533388587
610,NA,0.2555635426314
611,0.198655911928449,0.247155331281609
612,0.533580428606482,1.39880540523577
613,0.427122484159681,1.33213619235994
614,2.125,NA
615,0.669356073572256,0.751883867148379
616,0.435981147073403,0.844202518851488
617,0.780869174527853,0.407152313514364
618,0.693821603133912,1.45841821127724
619,0.26471761818094,0.728015545812169
620,0.459323368881477,0.729468961493506
621,0.575237403615456,0.578465653410087
622,0.244108172639505,0.123083530225229
623,0.407595067330207,1.16370127799103
624,0.645926069061635,1.61080336052371
625,2.125,0.481199368621717
626,0.679367399186066,1.25083775648061
627,0.728541507942877,0.435712952022906
628,0.145638192063362,0.774259606387778
629,2.125,2.88008178582252
630,NA,0.211194356477698
631,0.368897803762351,1.13159900949748
632,0.135374954530475,0.307528988234439
633,0.206633502086678,0.265527042745278
634,0.260158360205149,0.173644093758747
635,0.154186616264648,0.172697355034364
636,0.755164427843959,1.99774412710201
637,1.44407185632432,0.63520309650983
638,1.63619908875332,0.501369476180161
639,1.66892852645,0.344013970276614
640,0.807535632131986,0.318061541579436
641,1.30816669314891,0.434648745588213
642,2.125,0.795280547428453
643,0.181275628701478,0.266743217877161
644,1.18842518915092,1.56799594279669
645,NA,1.45419743038987
646,1.23230239204379,0.404750523550246
647,0.275941357485726,0.333397485685764
648,0.181660088817442,0.22933711117338
649,0.327595275229216,0.32421584431333
650,2.125,0.894244964219841
651,0.499073611928457,0.944803314555332
652,2.125,2.59322471406817
653,0.884152533307892,2.66257729618587
654,0.355177124850502,1.83450659205977
655,NA,2.91681547239451
656,0.591774356752534,0.659872464786346
657,0.82935296615748,0.67011613067811
658,0.455191026472254,0.569916121054227
659,0.49713130971295,0.434680520325498
660,0.519457953516229,0.601359183477101
661,2.125,NA
662,1.61514297582187,1.192429807468
663,1.04660648016991,1.26238169587385
664,1.00268816144789,1.34635149629965
665,0.351493203490053,0.695479271903645
666,2.125,2.91681547239451
667,0.366173588485278,0.467413794652532
668,0.582836700091116,0.540891949575543
669,0.525514925054391,0.521108967552638
670,0.374265950831242,0.402539499776673
671,NA,2.91681547239451
672,1.2455925250934,0.203522816838359
673,0.385063156419525,0.774489552031698
674,0.565018226667964,0.326174190781536
675,0.543978817294799,1.58627440098151
676,0.6664441261959,1.68128861340452
677,0.516180718373882,1.48972866545116
678,0.329958269959892,1.09239744785571
679,0.459655179487487,1.05047846207407
680,2.125,1.80649681100994
681,2.125,1.70088094027362
682,2.125,NA
683,1.01096522608058,0.787822455539793
684,1.93061899322782,1.45830160276104
685,1.95427101821421,1.33673245707886
686,2.125,NA
687,0.245179715977467,0.975073846151511
688,1.59986906358837,NA
689,0.480098891491966,1.01757551467003
690,0.894640418319304,1.23423236963395
691,2.125,1.6192159734426
692,0.561897539926633,0.595665838223261
693,0.43776319445485,0.402521511318487
694,1.49935769890953,NA
695,0.700191290108158,1.27432491309659
696,0.912482371298306,1.21561005646058
697,1.10586124544549,1.75451048195818
698,0.209564331127531,0.86594596877215
699,0.985802250182886,2.6232316963602
700,1.0489238439421,2.75008988256336
701,1.48318049662046,1.40951769389591
702,0.575728237248588,1.08173908459475
703,0.385745529276209,0.986105789502489
704,2.125,1.55552194283332
705,0.528235401986993,2.1550798054779
706,0.410344611998249,1.01195099283447
707,2.125,NA
708,0.2613394602982,0.452426302948424
709,2.125,0.481969510753883
710,0.325503895397258,0.716899838300278
711,0.45122602918671,0.80262098779414
712,0.505302348279606,0.766914903127943
713,0.293205126556278,0.18156128340232
714,0.0483653122924269,0.221272753953717
715,1.09718235123293,0.984724196223133
716,0.357189841783264,0.703237291541337
717,0.080270581727514,0.189345543154723
718,0.422182977224623,0.838243411350562
719,NA,1.63757507830293
720,0.424641615782048,1.73667124382298
721,NA,NA
722,NA,2.91681547239451
723,2.125,2.11503844955012
724,NA,1.90989105886218
725,NA,NA
726,NA,NA
727,1.26718843686066,2.48411443949452
728,1.53799120803226,2.91681547239451
729,NA,2.91681547239451
730,0.462037414714897,0.852228145092284
731,0.53524680321762,1.65984346593449
732,0.156178896357289,0.201411273833925
733,0.633759466014697,0.64185766030681
734,0.550499541312584,1.67233394791095
735,1.48317791924362,0.687688821000873
736,0.338694925372889,1.15421322098119
737,1.06433748784182,0.654223288867865
738,0.251324601909352,0.323703423014927
739,0.346119484910406,0.284678510395341
740,0.189094145450874,0.200203314177885
741,0.519327903516107,1.05891548628638
742,0.645856738218328,0.917136032681491
743,0.251581410323772,1.22450600686635
744,0.863616956819475,0.950424045657537
745,NA,NA
746,0.564582486652748,0.809749217374578
747,2.125,NA
748,1.1601107532839,1.96287594347307
749,0.469430281719327,0.72751563059108
750,0.363408488376951,0.791837175379165
751,2.05311126033057,0.897602285518419
752,0.477426306909685,0.438458798295364
753,0.283760622217596,0.377496469217659
754,0.357035034346481,0.370411567719455
755,0.50102671919654,0.375977718526221
756,0.559027377541025,0.264507485744733
757,0.592308479094217,0.075069724906182
758,0.334093977870374,0.419385411519185
759,0.197991837329168,0.682850624424618
760,0.198152302852251,0.372121507366185
761,0.0877403739821403,0.25998240387632
762,1.05927248194376,1.07524899670226
763,1.76444767519334,1.92298921518838
764,0.808229667615389,1.79189752098718
765,1.30303804503894,2.47854917913977
766,2.02254663369576,2.91681547239451
767,1.33847985696486,2.80799539933795
768,0.83583000352196,1.92646999945178
769,0.28531260735447,1.72841267378682
770,0.4555726248239,0.857439009888562
771,NA,NA
772,0.5165671822684,0.917899596317671
773,0.291304298126084,0.873873352838635
774,0.83174177100778,1.50505458664636
775,0.553320057888386,1.24655077961209
776,NA,NA
777,2.125,NA
778,0.35880715711566,1.10688908505591
779,0.90734171445816,2.29305185097008
780,1.88403984751729,1.00763126152852
781,NA,NA
782,0.234115188724133,0.172100681623282
783,0.365299589880679,0.696775986668608
784,0.182995089333037,0.210865621471359
785,0.194700164720768,0.384279403426473
786,1.22959152683497,2.91681547239451
787,0.428751341891879,1.23536052536351
788,0.409253284872623,0.973816597381173
789,0.422122630753211,1.63810800968984
790,0.522719193950879,0.514726959642951
791,2.125,0.504676384681794
792,0.37958996117452,2.8299793272307
793,0.51704457208692,1.70172763796706
794,0.308685348321067,0.201099064190968
795,1.09912222378956,0.437438678254812
796,0.62994517599845,0.228620301379688
797,1.66478064688496,0.36889439395138
798,0.205046674830133,0.265863034900355
799,0.426849634065062,0.481999555526778
800,0.214443773145325,0.266295601075698
801,0.154368432753023,0.191917937977102
802,0.483927257071808,1.42773099830101
803,0.638629753602889,1.19068982070635
804,0.921942319984792,0.840410770164777
805,2.125,2.41671529115199
806,0.356902359633614,1.82535097039222
807,NA,1.43129257022629
808,0.157047009405572,0.814139650352124
809,0.391722277749937,0.343052005205097
810,0.354181498371914,0.707516939182211
811,1.05301657775467,0.982132733374988
812,2.125,NA
813,1.60716028735437,NA
814,1.36973603432619,NA
815,2.125,NA
816,2.125,2.91681547239451
817,NA,NA
818,0.431306054069276,0.626291953671622
819,0.356313757011011,0.305079483590382
820,0.500411035217337,0.533878358204717
821,0.311934674049428,1.02274665067576
822,1.33173767647631,2.91681547239451
823,NA,NA
824,1.30149177954649,NA
825,0.26222649631963,0.374294674011281
826,NA,NA
827,2.125,1.72382394249802
828,NA,NA
829,0.98987720253269,1.42915581764867
830,0.294854444597449,0.473932454558797
831,NA,2.91681547239451
832,0.126435903778099,0.516134914943356
