name,average_control,average_exposed
gene-LOC111099517,70.36607,73.0549783333333
gene-LOC111099518,0.294295525,0.242302
gene-LOC111099519,79.4193425,78.2114683333333
gene-LOC111099520,0.146198833333333,0.14102564
gene-LOC111099521,3.985096,3.60233533333333
gene-LOC111099522,15.781778,17.2313175
gene-LOC111099523,21.10657,19.59882
gene-LOC111099524,69.199975,69.10384
gene-LOC111099525,0.31692725,0.237735133333333
gene-LOC111099526,0.42756015,0.53835515
gene-LOC111099527,0.25229753,0.118949853333333
gene-LOC111099528,1.43267495,3.68580453333333
gene-LOC111099529,0.142130525,0.185351983333333
gene-LOC111099530,0.5307728925,0.362737155
gene-LOC111099531,61.0913275,63.4342283333333
gene-LOC111099532,0.2255727,0
gene-LOC111099533,10.020679675,40.5834449666667
gene-LOC111099535,0.166034736666667,0.26333034
gene-LOC111099536,0.119688075,0.440152283333333
gene-LOC111099537,0.6369150225,0.323532403333333
gene-LOC111099538,33.73585,25.575035
gene-LOC111099539,0.290480425,0.383020166666667
gene-LOC111099540,0.294495065,0.220102148333333
gene-LOC111099541,0.167069233333333,0.235447666666667
gene-LOC111099542,0.1379296875,0.903235866
gene-LOC111099543,0.2618989975,1.218553445
gene-LOC111099544,62.08689,56.4587166666667
gene-LOC111099545,0.799156625,0.65150155
gene-LOC111099546,7.047834,4.84296766666667
gene-LOC111099547,0.2303907,0.22014215
gene-LOC111099548,83.471335,84.3447183333333
gene-LOC111099549,1.79296695,1.3665812
gene-LOC111099550,0.41109185,0.551437738333333
gene-LOC111099551,0.2277493275,0.28643978
gene-LOC111099552,57.1877,60.9444483333333
gene-LOC111099553,0.2667074175,0.345194773333333
gene-LOC111099554,0.532518915,2.29600991
gene-LOC111099555,0.7656994825,3.86355589166667
gene-LOC111099556,34.25067375,34.1498181666667
gene-LOC111099557,11.51548125,11.4324635
gene-LOC111099558,15.90739205,5.44658926666667
gene-LOC111099559,0,0
gene-LOC111099560,5.91660873333333,1.57496965
gene-LOC111099561,5.599949925,5.37890532
gene-LOC111099562,0.246913566666667,0.27583288
gene-LOC111099563,3.659664525,2.20602131666667
gene-LOC111099564,4.728654675,8.88252503333333
gene-LOC111099566,1.110812975,0.5405863
gene-LOC111099567,65.4199525,65.3244966666667
gene-LOC111099568,0.358231933333333,0.31354894
gene-LOC111099569,0.19064915,0.338608266666667
gene-LOC111099570,0.21375345,0.777115933333333
gene-LOC111099571,64.6027475,62.5564166666667
gene-LOC111099572,1.795924825,4.71347948333333
gene-LOC111099573,75.2239025,77.4209316666667
gene-LOC111099574,0.85591215,4.02642331666667
gene-LOC111099575,5.948281975,5.3196387
gene-LOC111099576,4.2887647625,5.559020985
gene-LOC111099577,7.5497336,4.45082278333333
gene-LOC111099578,0.2229747,0.2709693925
gene-LOC111099579,0.08925626,0.0928620733333333
gene-LOC111099580,86.712625,85.7467483333333
gene-LOC111099581,0.239871266666667,0.360945866666667
gene-LOC111099582,33.88434575,39.1187221666667
gene-LOC111099583,0.8619711,4.95397666666667
gene-LOC111099584,76.2080925,71.513415
gene-LOC111099585,58.8072575,60.5117066666667
gene-LOC111099586,0.3639878875,0.156144965
gene-LOC111099587,42.1008625,34.1156533333333
gene-LOC111099588,3.329414525,4.82396088333333
gene-LOC111099589,0.204809425,0.244398716666667
gene-LOC111099590,0.17460084,0.233156165
gene-LOC111099591,1.711813425,1.86339073333333
gene-LOC111099592,1.4886907,0.8723334
gene-LOC111099593,60.7472225,63.5684166666667
gene-LOC111099594,41.00433,41.4801866666667
gene-LOC111099595,4.524922,3.50255983333333
gene-LOC111099596,38.6094225,31.6777216666667
gene-LOC111099597,58.33953,69.5954166666667
gene-LOC111099598,62.4827625,64.4213983333333
gene-LOC111099599,1.190476,0
gene-LOC111099600,0.6512866175,0.320296093333333
gene-LOC111099601,61.706135,50.84032
gene-LOC111099602,0.77599845,7.91628474
gene-LOC111099603,65.1941675,65.796075
gene-LOC111099604,77.55002,78.9304283333333
gene-LOC111099605,0.4169772,0.188446883333333
gene-LOC111099606,0.575709186666667,0.73441454
gene-LOC111099607,1.129597475,2.26507235
gene-LOC111099608,1.600234925,1.2975825
gene-LOC111099609,3.0797705,2.00745
gene-LOC111099610,67.0575325,68.18823
gene-LOC111099611,92.38787,91.0381683333333
gene-LOC111099612,74.7618725,77.449485
gene-LOC111099613,53.0402875,45.5279666666667
gene-LOC111099614,49.7588775,64.1422416666667
gene-LOC111099615,7.210423325,11.77663945
gene-LOC111099616,NA,0
gene-LOC111099617,70.088705,70.2371266666667
gene-LOC111099618,0.0610500633333333,0
gene-LOC111099619,2.688010825,3.73042946
gene-LOC111099620,1.6980466425,1.00662101166667
gene-LOC111099621,0.2728033225,0.296573628333333
gene-LOC111099622,2.3866445,1.23987526666667
gene-LOC111099623,66.4226225,69.5177283333333
gene-LOC111099624,0.290313,0.35946835
gene-LOC111099625,64.5573075,70.19274
gene-LOC111099626,66.962225,68.7151783333333
gene-LOC111099627,0.522973875,0.625562466666667
gene-LOC111099628,0.3539499,0.513529933333333
gene-LOC111099629,0.5230817,0.732194516666667
gene-LOC111099630,0.704336225,0.640761466666667
gene-LOC111099631,0.5961189,0.609366933333333
gene-LOC111099632,3.09391685,6.32444206666667
gene-LOC111099633,46.4861175,43.7799016666667
gene-LOC111099634,0.2222222,NA
gene-LOC111099635,6.043904175,7.58443406666667
gene-LOC111099636,0.4406981,0
gene-LOC111099637,NA,NA
gene-LOC111099638,0.2645694,0.220076266666667
gene-LOC111099639,1.236146525,1.86580348333333
gene-LOC111099640,0.14078535,0.284900283333333
gene-LOC111099641,0.2211801075,0.374498378333333
gene-LOC111099642,0.34106415,0.715230433333333
gene-LOC111099643,0.2640358,0.553524783333333
gene-LOC111099644,0.9494829,3.0228718
gene-LOC111099645,82.332885,83.7715883333333
gene-LOC111099646,44.946375,31.6882616666667
gene-LOC111099647,4.1594383,4.51854345
gene-LOC111099648,42.1143,49.6883483333333
gene-LOC111099649,0.9307933225,0.109487548333333
gene-LOC111099650,0.1875684225,0.21590258
gene-LOC111099651,0.1593580775,0.181790621666667
gene-LOC111099652,0.6795326,0.958730616666667
gene-LOC111099653,3.0300071,6.56417095
gene-LOC111099654,0.554851525,0.41611465
gene-LOC111099655,5.4332075,6.05644933333333
gene-LOC111099656,2.0155100125,2.05158098333333
gene-LOC111099657,33.9620775,38.8475283333333
gene-LOC111099658,34.32118575,36.8882198333333
gene-LOC111099659,73.2101575,75.031025
gene-LOC111099660,64.980385,59.373065
gene-LOC111099661,10.6646086666667,8.92328266666667
gene-LOC111099662,0.184013666666667,NA
gene-LOC111099663,1.4541212725,0.858863661666667
gene-LOC111099664,56.6823675,57.3682016666667
gene-LOC111099665,11.316956,21.9988448333333
gene-LOC111099666,9.7213544,12.7214992833333
gene-LOC111099667,5.517366275,12.02960108
gene-LOC111099668,0.387597175,0.365796783333333
gene-LOC111099669,0.215570625,0.215476216666667
gene-LOC111099670,57.3625775,48.7798566666667
gene-LOC111099671,0.2333169825,0.290747336666667
gene-LOC111099673,0.66450215,1.41204626
gene-LOC111099674,0.29523958,0.54449496
gene-LOC111099675,0.118667845,15.9592527483333
gene-LOC111099676,0.260484575,0.428269566666667
gene-LOC111099677,0.32078527,0.363447978333333
gene-LOC111099678,0.542829625,1.76836023333333
gene-LOC111099679,0.390264875,0.17410885
gene-LOC111099680,0.25998395,0.55171775
gene-LOC111099681,0.78937115,0.705162266666667
gene-LOC111099682,0.22174199,0.236835936666667
gene-LOC111099683,0.20675255,2.19585022
gene-LOC111099684,9.970576775,9.07751278333333
gene-LOC111099685,0.738235125,0.43005805
gene-LOC111099686,0.15300265,0.308642
gene-LOC111099687,2.7959445,3.25911216666667
gene-LOC111099688,70.0223,77.9077733333333
gene-LOC111099689,11.40466575,16.957087
gene-LOC111099690,80.205985,73.71084
gene-LOC111099691,0.420397975,2.06455786666667
gene-LOC111099692,75.876265,78.2873516666667
gene-LOC111099693,78.7714675,79.8347383333333
gene-LOC111099694,6.7234407925,1.65448448666667
gene-LOC111099695,0.031746035,0.355632188
gene-LOC111099696,65.998675,74.8571033333333
gene-LOC111099697,1.380290075,0.215683783333333
gene-LOC111099698,2.497474725,1.12336735
gene-LOC111099699,0.152453633333333,0.1407407
gene-LOC111099700,38.9364775,40.6549433333333
gene-LOC111099701,0.393369975,0.733226
gene-LOC111099702,20.4191612,38.0343454833333
gene-LOC111099703,8.374534225,0.820279616666667
gene-LOC111099704,34.250142025,26.6243223666667
gene-LOC111099705,13.76286375,8.988986
gene-LOC111099706,0.2810669,0.301032521666667
gene-LOC111099707,0,0
gene-LOC111099708,0.248020466666667,0.28400398
gene-LOC111099709,1.9677958,2.13432341666667
gene-LOC111099710,NA,NA
gene-LOC111099711,0.197300055,0.187788656666667
gene-LOC111099712,0.232016355,0.254968272
gene-LOC111099713,60.9863175,59.37421
gene-LOC111099714,3.389867175,0.846217283333333
gene-LOC111099715,2.16935575,2.21746433333333
gene-LOC111099716,0.5231967,1.62131245
gene-LOC111099717,0.2376049,0.341051483333333
gene-LOC111099718,0.258257225,0.967397683333333
gene-LOC111099719,0.1020408,0
gene-LOC111099720,0.2589157,0.549429266666667
gene-LOC111099721,0.5125704,0.849658416666667
gene-LOC111099722,80.962885,79.8883133333333
gene-LOC111099723,27.0917325,52.862855
gene-LOC111099724,79.2367575,77.0947366666667
gene-LOC111099725,0.119520075,0.230457171666667
gene-LOC111099726,17.1849185,15.0507113333333
gene-LOC111099727,6.367077925,6.8924029
gene-LOC111099728,19.3985385833333,0.612693433333333
gene-LOC111099729,76.536015,75.2012966666667
gene-LOC111099730,0.1331756,NA
gene-LOC111099731,68.25396,65.520775
gene-LOC111099732,4.498169125,3.51864555
gene-LOC111099733,2.35420685,2.14456783333333
gene-LOC111099734,29.51868,32.07406
gene-LOC111099735,22.5817125,20.0154616666667
gene-LOC111099736,67.1837325,62.6030416666667
gene-LOC111099737,61.8603925,65.5518816666667
gene-LOC111099738,0.278238075,0.241285333333333
gene-LOC111099739,0.282839505,0.651932628333333
gene-LOC111099740,0.48031801,0.247469983333333
gene-LOC111099741,72.60596,69.463725
gene-LOC111099742,0.1334692175,0.318545171666667
gene-LOC111099743,0.2296482775,0.685941246
gene-LOC111099744,0.3751048,0.269592431666667
gene-LOC111099745,0,0.117031233333333
gene-LOC111099746,77.0122575,79.1742816666667
gene-LOC111099747,0.4813703,0.416477
gene-LOC111099748,74.4822725,73.0057783333333
gene-LOC111099749,0.52603045,0.335540116666667
gene-LOC111099750,5.257933,4.66635233333333
gene-LOC111099751,0.36874889,0.161853715
gene-LOC111099752,1.694922325,1.90909965
gene-LOC111099753,18.95717225,18.0596398333333
gene-LOC111099754,72.7262325,76.8086283333333
gene-LOC111099755,0.21204225,0.217075166666667
gene-LOC111099756,3.21298025,4.3577545
gene-LOC111099757,9.704614,27.5321785
gene-LOC111099758,6.41457433333333,9.7249757
gene-LOC111099759,9.849763975,9.4865299
gene-LOC111099760,4.375,27.1296296
gene-LOC111099761,21.5393855,38.8041815
gene-LOC111099762,0.1642748,0.5453976
gene-LOC111099763,64.4479525,65.7572483333333
gene-LOC111099764,17.2047395,6.82963866666667
gene-LOC111099765,0.75112605,0.303222683333333
gene-LOC111099766,39.31356,39.5643866666667
gene-LOC111099767,23.90015925,19.4090915
gene-LOC111099768,0.09353815,0.25300442
gene-LOC111099769,0.43118785,0.367880983333333
gene-LOC111099770,0.527460275,4.6757341
gene-LOC111099771,0.4213568,0.538166433333333
gene-LOC111099772,67.3912475,57.9713183333333
gene-LOC111099773,0.172158,0.2235553
gene-LOC111099774,52.7381475,52.8128966666667
gene-LOC111099775,0.661139075,0.654540516666667
gene-LOC111099776,57.701575,59.977042
gene-LOC111099777,55.768725,70.79621
gene-LOC111099779,51.8589425,56.935325
gene-LOC111099780,2.06865625,2.50684121666667
gene-LOC111099781,50.48029,54.5268783333333
gene-LOC111099783,0.37811325,0.62264585
gene-LOC111099784,44.59295875,48.0242813333333
gene-LOC111099785,0.291062355,0.152739893333333
gene-LOC111099786,0.54422745,0.520968166666667
gene-LOC111099787,0.291750425,1.57135736666667
gene-LOC111099788,0.332290075,0.401834666666667
gene-LOC111099789,59.0131866666667,66.63985
gene-LOC111099790,5.82578935,5.75962338333333
gene-LOC111099791,0.83333325,6.4946998
gene-LOC111099792,65.6972425,63.9823233333333
gene-LOC111099793,37.025575,33.7999666666667
gene-LOC111099794,1.00908155,0.887681816666667
gene-LOC111099795,0.392476475,0.505173516666667
gene-LOC111099796,0.260067525,0.231855233333333
gene-LOC111099797,0.36860985,4.00129928333333
gene-LOC111099798,46.100789525,34.6447470333333
gene-LOC111099799,19.062588,16.4343366666667
gene-LOC111099800,0.27488425,0.8698413
gene-LOC111099801,0.702748675,4.60977983333333
gene-LOC111099802,13.7558035,10.1753468333333
gene-LOC111099803,71.7851775,68.2634766666667
gene-LOC111099804,38.7808225,41.0030866666667
gene-LOC111099805,0,0.26906916
gene-LOC111099806,0.79672135,0.574633983333333
